,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,hours,days
11046,450.0,600.0,1.0,0.05,11.0,0.01,138.0,0.32044566,10888.0,453.6666666666667
11047,450.0,600.0,1.0,0.05,11.0,0.05,128.0,0.29722496,9691.0,403.7916666666667
11048,450.0,600.0,1.0,0.05,11.0,0.1,110.0,0.2554277,9662.0,402.5833333333333
11049,450.0,600.0,1.0,0.05,12.0,0.01,134.0,0.31115738,10832.0,451.3333333333333
11050,450.0,600.0,1.0,0.05,12.0,0.05,125.0,0.29025875,10054.0,418.9166666666667
11051,450.0,600.0,1.0,0.05,12.0,0.1,116.0,0.26936012,9426.0,392.75
11052,450.0,600.0,1.0,0.05,13.0,0.01,136.0,0.31580152,11275.0,469.7916666666667
11053,450.0,600.0,1.0,0.05,13.0,0.05,131.0,0.30419117,10873.0,453.0416666666667
11054,450.0,600.0,1.0,0.05,13.0,0.1,124.0,0.28793668,10616.0,442.3333333333333
11055,450.0,600.0,1.0,0.05,14.0,0.01,147.0,0.34134429,10989.0,457.875
11056,450.0,600.0,1.0,0.05,14.0,0.05,129.0,0.29954703,11889.0,495.375
11057,450.0,600.0,1.0,0.05,14.0,0.1,125.0,0.29025875,10934.0,455.5833333333333
11058,450.0,600.0,1.0,0.05,15.0,0.01,131.0,0.30419117,12607.0,525.2916666666666
11059,450.0,600.0,1.0,0.05,15.0,0.05,135.0,0.31347945,11349.0,472.875
11060,450.0,600.0,1.0,0.05,15.0,0.1,131.0,0.30419117,11386.0,474.4166666666667
11061,450.0,600.0,1.0,0.05,16.0,0.01,144.0,0.33437808,11294.0,470.5833333333333
11062,450.0,600.0,1.0,0.05,16.0,0.05,138.0,0.32044566,11289.0,470.375
11063,450.0,600.0,1.0,0.05,16.0,0.1,146.0,0.33902222,10666.0,444.4166666666667
11064,450.0,600.0,1.0,0.05,17.0,0.01,144.0,0.33437808,11913.0,496.375
11065,450.0,600.0,1.0,0.05,17.0,0.05,147.0,0.34134429,10814.0,450.5833333333333
11066,450.0,600.0,1.0,0.05,17.0,0.1,135.0,0.31347945,11028.0,459.5
11067,450.0,600.0,1.0,0.05,18.0,0.01,143.0,0.33205601,11438.0,476.5833333333333
11068,450.0,600.0,1.0,0.05,18.0,0.05,141.0,0.32741187,11772.0,490.5
11069,450.0,600.0,1.0,0.05,18.0,0.1,139.0,0.32276773,11968.0,498.6666666666667
11070,450.0,600.0,1.0,0.1,10.0,0.01,67.0,0.15557869,5639.0,234.95833333333334
11071,450.0,600.0,1.0,0.1,10.0,0.05,71.0,0.16486697,5320.0,221.66666666666666
11072,450.0,600.0,1.0,0.1,10.0,0.1,60.0,0.1393242,4791.0,199.625
11073,450.0,600.0,1.0,0.1,11.0,0.01,71.0,0.16486697,5609.0,233.70833333333334
11074,450.0,600.0,1.0,0.1,11.0,0.05,62.0,0.14396834,5571.0,232.125
11075,450.0,600.0,1.0,0.1,11.0,0.1,58.0,0.13468006,5169.0,215.375
11076,450.0,600.0,1.0,0.1,12.0,0.01,70.0,0.1625449,5703.0,237.625
11077,450.0,600.0,1.0,0.1,12.0,0.05,66.0,0.15325662,5913.0,246.375
11078,450.0,600.0,1.0,0.1,12.0,0.1,63.0,0.14629041,5194.0,216.41666666666666
11079,450.0,600.0,1.0,0.1,13.0,0.01,71.0,0.16486697,6089.0,253.70833333333334
11080,450.0,600.0,1.0,0.1,13.0,0.05,68.0,0.15790076,5403.0,225.125
11081,450.0,600.0,1.0,0.1,13.0,0.1,64.0,0.14861248,5710.0,237.91666666666666
11082,450.0,600.0,1.0,0.1,14.0,0.01,72.0,0.16718904,5636.0,234.83333333333334
11083,450.0,600.0,1.0,0.1,14.0,0.05,69.0,0.16022283,5932.0,247.16666666666666
11084,450.0,600.0,1.0,0.1,14.0,0.1,66.0,0.15325662,5383.0,224.29166666666666
11085,450.0,600.0,1.0,0.1,15.0,0.01,67.0,0.15557869,6066.0,252.75
11086,450.0,600.0,1.0,0.1,15.0,0.05,66.0,0.15325662,6275.0,261.4583333333333
11087,450.0,600.0,1.0,0.1,15.0,0.1,69.0,0.16022283,5589.0,232.875
11088,450.0,600.0,1.0,0.1,16.0,0.01,66.0,0.15325662,6086.0,253.58333333333334
11089,450.0,600.0,1.0,0.1,16.0,0.05,67.0,0.15557869,5952.0,248.0
11090,450.0,600.0,1.0,0.1,16.0,0.1,67.0,0.15557869,6011.0,250.45833333333334
11091,450.0,600.0,1.0,0.1,17.0,0.01,68.0,0.15790076,5968.0,248.66666666666666
11092,450.0,600.0,1.0,0.1,17.0,0.05,67.0,0.15557869,5961.0,248.375
11093,450.0,600.0,1.0,0.1,17.0,0.1,73.0,0.16951111,6071.0,252.95833333333334
11094,450.0,600.0,1.0,0.1,18.0,0.01,67.0,0.15557869,5934.0,247.25
11095,450.0,600.0,1.0,0.1,18.0,0.05,69.0,0.16022283,5745.0,239.375
11096,450.0,600.0,1.0,0.1,18.0,0.1,74.0,0.17183318,5158.0,214.91666666666666
11097,450.0,650.0,1.0,0.01,10.0,0.01,611.0,1.41878477,50995.0,2124.7916666666665
11098,450.0,650.0,1.0,0.01,10.0,0.05,399.0,0.92650593,33105.0,1379.375
11099,450.0,650.0,1.0,0.01,10.0,0.1,278.0,0.64553546,23248.0,968.6666666666666
11100,450.0,650.0,1.0,0.01,11.0,0.01,624.0,1.44897168,51731.0,2155.4583333333335
11101,450.0,650.0,1.0,0.01,11.0,0.05,436.0,1.01242252,35199.0,1466.625
11102,450.0,650.0,1.0,0.01,11.0,0.1,316.0,0.73377412,25559.0,1064.9583333333333
11103,450.0,650.0,1.0,0.01,12.0,0.01,631.0,1.46522617,52250.0,2177.0833333333335
11104,450.0,650.0,1.0,0.01,12.0,0.05,475.0,1.10298325,39992.0,1666.3333333333333
11105,450.0,650.0,1.0,0.01,12.0,0.1,364.0,0.84523348,28731.0,1197.125
11106,450.0,650.0,1.0,0.01,13.0,0.01,654.0,1.51863378,56688.0,2362.0
11107,450.0,650.0,1.0,0.01,13.0,0.05,541.0,1.25623987,41959.0,1748.2916666666667
11108,450.0,650.0,1.0,0.01,13.0,0.1,421.0,0.97759147,33129.0,1380.375
11109,450.0,650.0,1.0,0.01,14.0,0.01,665.0,1.54417655,55572.0,2315.5
11110,450.0,650.0,1.0,0.01,14.0,0.05,585.0,1.35841095,48135.0,2005.625
11111,450.0,650.0,1.0,0.01,14.0,0.1,512.0,1.18889984,40204.0,1675.1666666666667
11112,450.0,650.0,1.0,0.01,15.0,0.01,691.0,1.60455037,56776.0,2365.6666666666665
11113,450.0,650.0,1.0,0.01,15.0,0.05,645.0,1.49773515,55227.0,2301.125
11114,450.0,650.0,1.0,0.01,15.0,0.1,612.0,1.42110684,50868.0,2119.5
11115,450.0,650.0,1.0,0.01,16.0,0.01,703.0,1.63241521,56909.0,2371.2083333333335
11116,450.0,650.0,1.0,0.01,16.0,0.05,675.0,1.56739725,57736.0,2405.6666666666665
11117,450.0,650.0,1.0,0.01,16.0,0.1,662.0,1.53721034,59057.0,2460.7083333333335
11118,450.0,650.0,1.0,0.01,17.0,0.01,696.0,1.61616072,57869.0,2411.2083333333335
11119,450.0,650.0,1.0,0.01,17.0,0.05,687.0,1.59526209,58963.0,2456.7916666666665
11120,450.0,650.0,1.0,0.01,17.0,0.1,681.0,1.58132967,59743.0,2489.2916666666665
11121,450.0,650.0,1.0,0.01,18.0,0.01,687.0,1.59526209,58017.0,2417.375
11122,450.0,650.0,1.0,0.01,18.0,0.05,699.0,1.62312693,58612.0,2442.1666666666665
11123,450.0,650.0,1.0,0.01,18.0,0.1,709.0,1.64634763,56696.0,2362.3333333333335
11124,450.0,650.0,1.0,0.05,10.0,0.01,130.0,0.3018691,12024.0,501.0
11125,450.0,650.0,1.0,0.05,10.0,0.05,123.0,0.28561461,10407.0,433.625
11126,450.0,650.0,1.0,0.05,10.0,0.1,110.0,0.2554277,8592.0,358.0
11127,450.0,650.0,1.0,0.05,11.0,0.01,138.0,0.32044566,11678.0,486.5833333333333
11128,450.0,650.0,1.0,0.05,11.0,0.05,129.0,0.29954703,10222.0,425.9166666666667
11129,450.0,650.0,1.0,0.05,11.0,0.1,112.0,0.26007184,8965.0,373.5416666666667
11130,450.0,650.0,1.0,0.05,12.0,0.01,138.0,0.32044566,11424.0,476.0
11131,450.0,650.0,1.0,0.05,12.0,0.05,126.0,0.29258082,10818.0,450.75
11132,450.0,650.0,1.0,0.05,12.0,0.1,113.0,0.26239391,10098.0,420.75
11133,450.0,650.0,1.0,0.05,13.0,0.01,136.0,0.31580152,11323.0,471.7916666666667
11134,450.0,650.0,1.0,0.05,13.0,0.05,130.0,0.3018691,11053.0,460.5416666666667
11135,450.0,650.0,1.0,0.05,13.0,0.1,123.0,0.28561461,10548.0,439.5
11136,450.0,650.0,1.0,0.05,14.0,0.01,142.0,0.32973394,12047.0,501.9583333333333
11137,450.0,650.0,1.0,0.05,14.0,0.05,134.0,0.31115738,11262.0,469.25
11138,450.0,650.0,1.0,0.05,14.0,0.1,124.0,0.28793668,11286.0,470.25
11139,450.0,650.0,1.0,0.05,15.0,0.01,137.0,0.31812359,12073.0,503.0416666666667
11140,450.0,650.0,1.0,0.05,15.0,0.05,141.0,0.32741187,11437.0,476.5416666666667
11141,450.0,650.0,1.0,0.05,15.0,0.1,136.0,0.31580152,10892.0,453.8333333333333
11142,450.0,650.0,1.0,0.05,16.0,0.01,142.0,0.32973394,12009.0,500.375
11143,450.0,650.0,1.0,0.05,16.0,0.05,138.0,0.32044566,11505.0,479.375
11144,450.0,650.0,1.0,0.05,16.0,0.1,139.0,0.32276773,11243.0,468.4583333333333
11145,450.0,650.0,1.0,0.05,17.0,0.01,148.0,0.34366636,11583.0,482.625
11146,450.0,650.0,1.0,0.05,17.0,0.05,148.0,0.34366636,11541.0,480.875
11147,450.0,650.0,1.0,0.05,17.0,0.1,142.0,0.32973394,11192.0,466.3333333333333
11148,450.0,650.0,1.0,0.05,18.0,0.01,139.0,0.32276773,11500.0,479.1666666666667
11149,450.0,650.0,1.0,0.05,18.0,0.05,137.0,0.31812359,11872.0,494.6666666666667
11150,450.0,650.0,1.0,0.05,18.0,0.1,141.0,0.32741187,12430.0,517.9166666666666
11151,450.0,650.0,1.0,0.1,10.0,0.01,67.0,0.15557869,6042.0,251.75
11152,450.0,650.0,1.0,0.1,10.0,0.05,66.0,0.15325662,5735.0,238.95833333333334
11153,450.0,650.0,1.0,0.1,10.0,0.1,61.0,0.14164627,4881.0,203.375
11154,450.0,650.0,1.0,0.1,11.0,0.01,69.0,0.16022283,5413.0,225.54166666666666
11155,450.0,650.0,1.0,0.1,11.0,0.05,70.0,0.1625449,5587.0,232.79166666666666
11156,450.0,650.0,1.0,0.1,11.0,0.1,64.0,0.14861248,4601.0,191.70833333333334
11157,450.0,650.0,1.0,0.1,12.0,0.01,69.0,0.16022283,5789.0,241.20833333333334
11158,450.0,650.0,1.0,0.1,12.0,0.05,73.0,0.16951111,5138.0,214.08333333333334
11159,450.0,650.0,1.0,0.1,12.0,0.1,64.0,0.14861248,5650.0,235.41666666666666
11160,450.0,650.0,1.0,0.1,13.0,0.01,69.0,0.16022283,5943.0,247.625
11161,450.0,650.0,1.0,0.1,13.0,0.05,65.0,0.15093455,6146.0,256.0833333333333
11162,450.0,650.0,1.0,0.1,13.0,0.1,66.0,0.15325662,5451.0,227.125
11163,450.0,650.0,1.0,0.1,14.0,0.01,69.0,0.16022283,5882.0,245.08333333333334
11164,450.0,650.0,1.0,0.1,14.0,0.05,66.0,0.15325662,5594.0,233.08333333333334
11165,450.0,650.0,1.0,0.1,14.0,0.1,68.0,0.15790076,5947.0,247.79166666666666
11166,450.0,650.0,1.0,0.1,15.0,0.01,71.0,0.16486697,5581.0,232.54166666666666
11167,450.0,650.0,1.0,0.1,15.0,0.05,69.0,0.16022283,5634.0,234.75
11168,450.0,650.0,1.0,0.1,15.0,0.1,68.0,0.15790076,5916.0,246.5
11169,450.0,650.0,1.0,0.1,16.0,0.01,74.0,0.17183318,5452.0,227.16666666666666
11170,450.0,650.0,1.0,0.1,16.0,0.05,72.0,0.16718904,5925.0,246.875
11171,450.0,650.0,1.0,0.1,16.0,0.1,71.0,0.16486697,5613.0,233.875
11172,450.0,650.0,1.0,0.1,17.0,0.01,73.0,0.16951111,6069.0,252.875
11173,450.0,650.0,1.0,0.1,17.0,0.05,70.0,0.1625449,5919.0,246.625
11174,450.0,650.0,1.0,0.1,17.0,0.1,70.0,0.1625449,5916.0,246.5
11175,450.0,650.0,1.0,0.1,18.0,0.01,71.0,0.16486697,5531.0,230.45833333333334
11176,450.0,650.0,1.0,0.1,18.0,0.05,67.0,0.15557869,5465.0,227.70833333333334
11177,450.0,650.0,1.0,0.1,18.0,0.1,71.0,0.16486697,6385.0,266.0416666666667
11178,450.0,700.0,1.0,0.01,10.0,0.01,598.0,1.38859786,52850.0,2202.0833333333335
11179,450.0,700.0,1.0,0.01,10.0,0.05,401.0,0.93115007,35638.0,1484.9166666666667
11180,450.0,700.0,1.0,0.01,10.0,0.1,282.0,0.65482374,24465.0,1019.375
11181,450.0,700.0,1.0,0.01,11.0,0.01,638.0,1.48148066,51628.0,2151.1666666666665
11182,450.0,700.0,1.0,0.01,11.0,0.05,435.0,1.01010045,36989.0,1541.2083333333333
11183,450.0,700.0,1.0,0.01,11.0,0.1,318.0,0.73841826,26168.0,1090.3333333333333
11184,450.0,700.0,1.0,0.01,12.0,0.01,648.0,1.50470136,54431.0,2267.9583333333335
11185,450.0,700.0,1.0,0.01,12.0,0.05,477.0,1.10762739,40612.0,1692.1666666666667
11186,450.0,700.0,1.0,0.01,12.0,0.1,364.0,0.84523348,29494.0,1228.9166666666667
11187,450.0,700.0,1.0,0.01,13.0,0.01,658.0,1.52792206,53207.0,2216.9583333333335
11188,450.0,700.0,1.0,0.01,13.0,0.05,524.0,1.21676468,43524.0,1813.5
11189,450.0,700.0,1.0,0.01,13.0,0.1,421.0,0.97759147,36224.0,1509.3333333333333
11190,450.0,700.0,1.0,0.01,14.0,0.01,684.0,1.58829588,55731.0,2322.125
11191,450.0,700.0,1.0,0.01,14.0,0.05,593.0,1.37698751,47851.0,1993.7916666666667
11192,450.0,700.0,1.0,0.01,14.0,0.1,513.0,1.19122191,41990.0,1749.5833333333333
11193,450.0,700.0,1.0,0.01,15.0,0.01,699.0,1.62312693,59039.0,2459.9583333333335
11194,450.0,700.0,1.0,0.01,15.0,0.05,663.0,1.53953241,54752.0,2281.3333333333335
11195,450.0,700.0,1.0,0.01,15.0,0.1,602.0,1.39788614,51804.0,2158.5
11196,450.0,700.0,1.0,0.01,16.0,0.01,700.0,1.625449,58148.0,2422.8333333333335
11197,450.0,700.0,1.0,0.01,16.0,0.05,691.0,1.60455037,57493.0,2395.5416666666665
11198,450.0,700.0,1.0,0.01,16.0,0.1,695.0,1.61383865,55272.0,2303.0
11199,450.0,700.0,1.0,0.01,17.0,0.01,696.0,1.61616072,59266.0,2469.4166666666665
11200,450.0,700.0,1.0,0.01,17.0,0.05,696.0,1.61616072,58754.0,2448.0833333333335
11201,450.0,700.0,1.0,0.01,17.0,0.1,704.0,1.63473728,58696.0,2445.6666666666665
11202,450.0,700.0,1.0,0.01,18.0,0.01,703.0,1.63241521,58221.0,2425.875
11203,450.0,700.0,1.0,0.01,18.0,0.05,708.0,1.64402556,58508.0,2437.8333333333335
11204,450.0,700.0,1.0,0.01,18.0,0.1,692.0,1.60687244,59480.0,2478.3333333333335
11205,450.0,700.0,1.0,0.05,10.0,0.01,139.0,0.32276773,11423.0,475.9583333333333
11206,450.0,700.0,1.0,0.05,10.0,0.05,120.0,0.2786484,10897.0,454.0416666666667
11207,450.0,700.0,1.0,0.05,10.0,0.1,109.0,0.25310563,8564.0,356.8333333333333
11208,450.0,700.0,1.0,0.05,11.0,0.01,141.0,0.32741187,11416.0,475.6666666666667
11209,450.0,700.0,1.0,0.05,11.0,0.05,124.0,0.28793668,10578.0,440.75
11210,450.0,700.0,1.0,0.05,11.0,0.1,111.0,0.25774977,9493.0,395.5416666666667
11211,450.0,700.0,1.0,0.05,12.0,0.01,141.0,0.32741187,11204.0,466.8333333333333
11212,450.0,700.0,1.0,0.05,12.0,0.05,126.0,0.29258082,10379.0,432.4583333333333
11213,450.0,700.0,1.0,0.05,12.0,0.1,117.0,0.27168219,9583.0,399.2916666666667
11214,450.0,700.0,1.0,0.05,13.0,0.01,143.0,0.33205601,11369.0,473.7083333333333
11215,450.0,700.0,1.0,0.05,13.0,0.05,134.0,0.31115738,11100.0,462.5
11216,450.0,700.0,1.0,0.05,13.0,0.1,125.0,0.29025875,10603.0,441.7916666666667
11217,450.0,700.0,1.0,0.05,14.0,0.01,140.0,0.3250898,11398.0,474.9166666666667
11218,450.0,700.0,1.0,0.05,14.0,0.05,130.0,0.3018691,11900.0,495.8333333333333
11219,450.0,700.0,1.0,0.05,14.0,0.1,127.0,0.29490289,10556.0,439.8333333333333
11220,450.0,700.0,1.0,0.05,15.0,0.01,144.0,0.33437808,11791.0,491.2916666666667
11221,450.0,700.0,1.0,0.05,15.0,0.05,136.0,0.31580152,12415.0,517.2916666666666
11222,450.0,700.0,1.0,0.05,15.0,0.1,135.0,0.31347945,12027.0,501.125
11223,450.0,700.0,1.0,0.05,16.0,0.01,143.0,0.33205601,11844.0,493.5
11224,450.0,700.0,1.0,0.05,16.0,0.05,137.0,0.31812359,12169.0,507.0416666666667
11225,450.0,700.0,1.0,0.05,16.0,0.1,138.0,0.32044566,12468.0,519.5
11226,450.0,700.0,1.0,0.05,17.0,0.01,142.0,0.32973394,11493.0,478.875
11227,450.0,700.0,1.0,0.05,17.0,0.05,139.0,0.32276773,12562.0,523.4166666666666
11228,450.0,700.0,1.0,0.05,17.0,0.1,138.0,0.32044566,11746.0,489.4166666666667
11229,450.0,700.0,1.0,0.05,18.0,0.01,142.0,0.32973394,12095.0,503.9583333333333
11230,450.0,700.0,1.0,0.05,18.0,0.05,136.0,0.31580152,12109.0,504.5416666666667
11231,450.0,700.0,1.0,0.05,18.0,0.1,141.0,0.32741187,11835.0,493.125
11232,450.0,700.0,1.0,0.1,10.0,0.01,66.0,0.15325662,6154.0,256.4166666666667
11233,450.0,700.0,1.0,0.1,10.0,0.05,65.0,0.15093455,5057.0,210.70833333333334
11234,450.0,700.0,1.0,0.1,10.0,0.1,59.0,0.13700213,5485.0,228.54166666666666
11235,450.0,700.0,1.0,0.1,11.0,0.01,70.0,0.1625449,5310.0,221.25
11236,450.0,700.0,1.0,0.1,11.0,0.05,71.0,0.16486697,5404.0,225.16666666666666
11237,450.0,700.0,1.0,0.1,11.0,0.1,68.0,0.15790076,5128.0,213.66666666666666
11238,450.0,700.0,1.0,0.1,12.0,0.01,72.0,0.16718904,5894.0,245.58333333333334
11239,450.0,700.0,1.0,0.1,12.0,0.05,68.0,0.15790076,6262.0,260.9166666666667
11240,450.0,700.0,1.0,0.1,12.0,0.1,64.0,0.14861248,5209.0,217.04166666666666
11241,450.0,700.0,1.0,0.1,13.0,0.01,74.0,0.17183318,5473.0,228.04166666666666
11242,450.0,700.0,1.0,0.1,13.0,0.05,67.0,0.15557869,5946.0,247.75
11243,450.0,700.0,1.0,0.1,13.0,0.1,62.0,0.14396834,5889.0,245.375
11244,450.0,700.0,1.0,0.1,14.0,0.01,67.0,0.15557869,6207.0,258.625
11245,450.0,700.0,1.0,0.1,14.0,0.05,74.0,0.17183318,5317.0,221.54166666666666
11246,450.0,700.0,1.0,0.1,14.0,0.1,69.0,0.16022283,5403.0,225.125
11247,450.0,700.0,1.0,0.1,15.0,0.01,70.0,0.1625449,6220.0,259.1666666666667
11248,450.0,700.0,1.0,0.1,15.0,0.05,69.0,0.16022283,6167.0,256.9583333333333
11249,450.0,700.0,1.0,0.1,15.0,0.1,77.0,0.17879939,5381.0,224.20833333333334
11250,450.0,700.0,1.0,0.1,16.0,0.01,69.0,0.16022283,6181.0,257.5416666666667
11251,450.0,700.0,1.0,0.1,16.0,0.05,68.0,0.15790076,6339.0,264.125
11252,450.0,700.0,1.0,0.1,16.0,0.1,68.0,0.15790076,5932.0,247.16666666666666
11253,450.0,700.0,1.0,0.1,17.0,0.01,70.0,0.1625449,5728.0,238.66666666666666
11254,450.0,700.0,1.0,0.1,17.0,0.05,72.0,0.16718904,5755.0,239.79166666666666
11255,450.0,700.0,1.0,0.1,17.0,0.1,70.0,0.1625449,5938.0,247.41666666666666
11256,450.0,700.0,1.0,0.1,18.0,0.01,69.0,0.16022283,6012.0,250.5
11257,450.0,700.0,1.0,0.1,18.0,0.05,71.0,0.16486697,5732.0,238.83333333333334
11258,450.0,700.0,1.0,0.1,18.0,0.1,76.0,0.17647732,5214.0,217.25
11259,450.0,750.0,1.0,0.01,10.0,0.01,621.0,1.44200547,50784.0,2116.0
11260,450.0,750.0,1.0,0.01,10.0,0.05,408.0,0.94740456,33581.0,1399.2083333333333
11261,450.0,750.0,1.0,0.01,10.0,0.1,283.0,0.65714581,23765.0,990.2083333333334
11262,450.0,750.0,1.0,0.01,11.0,0.01,635.0,1.47451445,52422.0,2184.25
11263,450.0,750.0,1.0,0.01,11.0,0.05,441.0,1.02403287,37044.0,1543.5
11264,450.0,750.0,1.0,0.01,11.0,0.1,316.0,0.73377412,27505.0,1146.0416666666667
11265,450.0,750.0,1.0,0.01,12.0,0.01,655.0,1.52095585,54249.0,2260.375
11266,450.0,750.0,1.0,0.01,12.0,0.05,484.0,1.12388188,40382.0,1682.5833333333333
11267,450.0,750.0,1.0,0.01,12.0,0.1,362.0,0.84058934,31062.0,1294.25
11268,450.0,750.0,1.0,0.01,13.0,0.01,664.0,1.54185448,55575.0,2315.625
11269,450.0,750.0,1.0,0.01,13.0,0.05,528.0,1.22605296,44423.0,1850.9583333333333
11270,450.0,750.0,1.0,0.01,13.0,0.1,429.0,0.99616803,35273.0,1469.7083333333333
11271,450.0,750.0,1.0,0.01,14.0,0.01,679.0,1.57668553,56457.0,2352.375
11272,450.0,750.0,1.0,0.01,14.0,0.05,600.0,1.393242,49582.0,2065.9166666666665
11273,450.0,750.0,1.0,0.01,14.0,0.1,516.0,1.19818812,42066.0,1752.75
11274,450.0,750.0,1.0,0.01,15.0,0.01,689.0,1.59990623,57421.0,2392.5416666666665
11275,450.0,750.0,1.0,0.01,15.0,0.05,653.0,1.51631171,54843.0,2285.125
11276,450.0,750.0,1.0,0.01,15.0,0.1,620.0,1.4396834,51704.0,2154.3333333333335
11277,450.0,750.0,1.0,0.01,16.0,0.01,702.0,1.63009314,59340.0,2472.5
11278,450.0,750.0,1.0,0.01,16.0,0.05,680.0,1.5790076,59261.0,2469.2083333333335
11279,450.0,750.0,1.0,0.01,16.0,0.1,695.0,1.61383865,58582.0,2440.9166666666665
11280,450.0,750.0,1.0,0.01,17.0,0.01,714.0,1.65795798,59395.0,2474.7916666666665
11281,450.0,750.0,1.0,0.01,17.0,0.05,694.0,1.61151658,60096.0,2504.0
11282,450.0,750.0,1.0,0.01,17.0,0.1,712.0,1.65331384,57672.0,2403.0
11283,450.0,750.0,1.0,0.01,18.0,0.01,710.0,1.6486697,58809.0,2450.375
11284,450.0,750.0,1.0,0.01,18.0,0.05,709.0,1.64634763,58449.0,2435.375
11285,450.0,750.0,1.0,0.01,18.0,0.1,695.0,1.61383865,59035.0,2459.7916666666665
11286,450.0,750.0,1.0,0.05,10.0,0.01,137.0,0.31812359,11566.0,481.9166666666667
11287,450.0,750.0,1.0,0.05,10.0,0.05,121.0,0.28097047,10952.0,456.3333333333333
11288,450.0,750.0,1.0,0.05,10.0,0.1,109.0,0.25310563,9421.0,392.5416666666667
11289,450.0,750.0,1.0,0.05,11.0,0.01,138.0,0.32044566,12034.0,501.4166666666667
11290,450.0,750.0,1.0,0.05,11.0,0.05,131.0,0.30419117,10100.0,420.8333333333333
11291,450.0,750.0,1.0,0.05,11.0,0.1,117.0,0.27168219,8936.0,372.3333333333333
11292,450.0,750.0,1.0,0.05,12.0,0.01,142.0,0.32973394,11053.0,460.5416666666667
11293,450.0,750.0,1.0,0.05,12.0,0.05,130.0,0.3018691,10821.0,450.875
11294,450.0,750.0,1.0,0.05,12.0,0.1,117.0,0.27168219,10734.0,447.25
11295,450.0,750.0,1.0,0.05,13.0,0.01,144.0,0.33437808,11790.0,491.25
11296,450.0,750.0,1.0,0.05,13.0,0.05,132.0,0.30651324,11246.0,468.5833333333333
11297,450.0,750.0,1.0,0.05,13.0,0.1,122.0,0.28329254,10915.0,454.7916666666667
11298,450.0,750.0,1.0,0.05,14.0,0.01,137.0,0.31812359,12175.0,507.2916666666667
11299,450.0,750.0,1.0,0.05,14.0,0.05,133.0,0.30883531,11295.0,470.625
11300,450.0,750.0,1.0,0.05,14.0,0.1,140.0,0.3250898,10582.0,440.9166666666667
11301,450.0,750.0,1.0,0.05,15.0,0.01,140.0,0.3250898,12268.0,511.1666666666667
11302,450.0,750.0,1.0,0.05,15.0,0.05,138.0,0.32044566,11213.0,467.2083333333333
11303,450.0,750.0,1.0,0.05,15.0,0.1,141.0,0.32741187,11377.0,474.0416666666667
11304,450.0,750.0,1.0,0.05,16.0,0.01,144.0,0.33437808,11829.0,492.875
11305,450.0,750.0,1.0,0.05,16.0,0.05,139.0,0.32276773,11705.0,487.7083333333333
11306,450.0,750.0,1.0,0.05,16.0,0.1,141.0,0.32741187,11698.0,487.4166666666667
11307,450.0,750.0,1.0,0.05,17.0,0.01,145.0,0.33670015,12177.0,507.375
11308,450.0,750.0,1.0,0.05,17.0,0.05,143.0,0.33205601,11964.0,498.5
11309,450.0,750.0,1.0,0.05,17.0,0.1,141.0,0.32741187,11674.0,486.4166666666667
11310,450.0,750.0,1.0,0.05,18.0,0.01,144.0,0.33437808,11263.0,469.2916666666667
11311,450.0,750.0,1.0,0.05,18.0,0.05,143.0,0.33205601,11861.0,494.2083333333333
11312,450.0,750.0,1.0,0.05,18.0,0.1,145.0,0.33670015,12553.0,523.0416666666666
11313,450.0,750.0,1.0,0.1,10.0,0.01,70.0,0.1625449,5658.0,235.75
11314,450.0,750.0,1.0,0.1,10.0,0.05,66.0,0.15325662,5570.0,232.08333333333334
11315,450.0,750.0,1.0,0.1,10.0,0.1,60.0,0.1393242,5321.0,221.70833333333334
11316,450.0,750.0,1.0,0.1,11.0,0.01,70.0,0.1625449,5985.0,249.375
11317,450.0,750.0,1.0,0.1,11.0,0.05,64.0,0.14861248,5933.0,247.20833333333334
11318,450.0,750.0,1.0,0.1,11.0,0.1,64.0,0.14861248,5085.0,211.875
11319,450.0,750.0,1.0,0.1,12.0,0.01,67.0,0.15557869,5727.0,238.625
11320,450.0,750.0,1.0,0.1,12.0,0.05,66.0,0.15325662,5665.0,236.04166666666666
11321,450.0,750.0,1.0,0.1,12.0,0.1,67.0,0.15557869,4693.0,195.54166666666666
11322,450.0,750.0,1.0,0.1,13.0,0.01,75.0,0.17415525,5790.0,241.25
11323,450.0,750.0,1.0,0.1,13.0,0.05,68.0,0.15790076,5578.0,232.41666666666666
11324,450.0,750.0,1.0,0.1,13.0,0.1,70.0,0.1625449,5295.0,220.625
11325,450.0,750.0,1.0,0.1,14.0,0.01,70.0,0.1625449,6170.0,257.0833333333333
11326,450.0,750.0,1.0,0.1,14.0,0.05,74.0,0.17183318,5498.0,229.08333333333334
11327,450.0,750.0,1.0,0.1,14.0,0.1,72.0,0.16718904,6047.0,251.95833333333334
11328,450.0,750.0,1.0,0.1,15.0,0.01,68.0,0.15790076,6215.0,258.9583333333333
11329,450.0,750.0,1.0,0.1,15.0,0.05,69.0,0.16022283,5505.0,229.375
11330,450.0,750.0,1.0,0.1,15.0,0.1,71.0,0.16486697,6123.0,255.125
