,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,User_age,hours,days
601,20.0,95.0,1.0,0.01,0.01,0.1,2780.0,6.4553546,3.861111111111111,2780.0,115.83333333333333
602,20.0,95.0,1.0,0.01,0.1,0.01,2780.0,6.4553546,3.861111111111111,2780.0,115.83333333333333
603,20.0,95.0,1.0,0.01,0.1,0.1,2780.0,6.4553546,3.861111111111111,2780.0,115.83333333333333
604,20.0,95.0,1.0,0.1,0.01,0.01,2780.0,6.4553546,3.861111111111111,2780.0,115.83333333333333
605,20.0,95.0,1.0,0.1,0.01,0.1,2780.0,6.4553546,3.861111111111111,2780.0,115.83333333333333
606,20.0,95.0,1.0,0.1,0.1,0.01,2780.0,6.4553546,3.861111111111111,2780.0,115.83333333333333
607,20.0,95.0,1.0,0.1,0.1,0.1,2780.0,6.4553546,3.861111111111111,2780.0,115.83333333333333
608,25.0,5.0,1.0,0.01,0.01,0.01,1920.0,4.4583744,2.6666666666666665,1920.0,80.0
609,25.0,5.0,1.0,0.01,0.01,0.1,1920.0,4.4583744,2.6666666666666665,1920.0,80.0
610,25.0,5.0,1.0,0.01,0.1,0.01,1920.0,4.4583744,2.6666666666666665,1920.0,80.0
611,25.0,5.0,1.0,0.01,0.1,0.1,1920.0,4.4583744,2.6666666666666665,1920.0,80.0
612,25.0,5.0,1.0,0.1,0.01,0.01,1920.0,4.4583744,2.6666666666666665,1920.0,80.0
613,25.0,5.0,1.0,0.1,0.01,0.1,1920.0,4.4583744,2.6666666666666665,1920.0,80.0
614,25.0,5.0,1.0,0.1,0.1,0.01,1920.0,4.4583744,2.6666666666666665,1920.0,80.0
615,25.0,5.0,1.0,0.1,0.1,0.1,1920.0,4.4583744,2.6666666666666665,1920.0,80.0
616,25.0,10.0,1.0,0.01,0.01,0.01,2072.0,4.81132904,2.8777777777777778,2072.0,86.33333333333333
617,25.0,10.0,1.0,0.01,0.01,0.1,2072.0,4.81132904,2.8777777777777778,2072.0,86.33333333333333
618,25.0,10.0,1.0,0.01,0.1,0.01,2072.0,4.81132904,2.8777777777777778,2072.0,86.33333333333333
619,25.0,10.0,1.0,0.01,0.1,0.1,2072.0,4.81132904,2.8777777777777778,2072.0,86.33333333333333
620,25.0,10.0,1.0,0.1,0.01,0.01,2072.0,4.81132904,2.8777777777777778,2072.0,86.33333333333333
621,25.0,10.0,1.0,0.1,0.01,0.1,2072.0,4.81132904,2.8777777777777778,2072.0,86.33333333333333
622,25.0,10.0,1.0,0.1,0.1,0.01,2072.0,4.81132904,2.8777777777777778,2072.0,86.33333333333333
623,25.0,10.0,1.0,0.1,0.1,0.1,2072.0,4.81132904,2.8777777777777778,2072.0,86.33333333333333
624,25.0,15.0,1.0,0.01,0.01,0.01,2182.0,5.06675674,3.030555555555556,2182.0,90.91666666666667
625,25.0,15.0,1.0,0.01,0.01,0.1,2182.0,5.06675674,3.030555555555556,2182.0,90.91666666666667
626,25.0,15.0,1.0,0.01,0.1,0.01,2182.0,5.06675674,3.030555555555556,2182.0,90.91666666666667
627,25.0,15.0,1.0,0.01,0.1,0.1,2182.0,5.06675674,3.030555555555556,2182.0,90.91666666666667
628,25.0,15.0,1.0,0.1,0.01,0.01,2182.0,5.06675674,3.030555555555556,2182.0,90.91666666666667
629,25.0,15.0,1.0,0.1,0.01,0.1,2182.0,5.06675674,3.030555555555556,2182.0,90.91666666666667
630,25.0,15.0,1.0,0.1,0.1,0.01,2182.0,5.06675674,3.030555555555556,2182.0,90.91666666666667
631,25.0,15.0,1.0,0.1,0.1,0.1,2182.0,5.06675674,3.030555555555556,2182.0,90.91666666666667
632,25.0,20.0,1.0,0.01,0.01,0.01,2255.0,5.23626785,3.131944444444444,2255.0,93.95833333333333
633,25.0,20.0,1.0,0.01,0.01,0.1,2255.0,5.23626785,3.131944444444444,2255.0,93.95833333333333
634,25.0,20.0,1.0,0.01,0.1,0.01,2255.0,5.23626785,3.131944444444444,2255.0,93.95833333333333
635,25.0,20.0,1.0,0.01,0.1,0.1,2255.0,5.23626785,3.131944444444444,2255.0,93.95833333333333
636,25.0,20.0,1.0,0.1,0.01,0.01,2255.0,5.23626785,3.131944444444444,2255.0,93.95833333333333
637,25.0,20.0,1.0,0.1,0.01,0.1,2255.0,5.23626785,3.131944444444444,2255.0,93.95833333333333
638,25.0,20.0,1.0,0.1,0.1,0.01,2255.0,5.23626785,3.131944444444444,2255.0,93.95833333333333
639,25.0,20.0,1.0,0.1,0.1,0.1,2255.0,5.23626785,3.131944444444444,2255.0,93.95833333333333
640,25.0,25.0,1.0,0.01,0.01,0.01,2320.0,5.3872024,3.2222222222222223,2320.0,96.66666666666667
641,25.0,25.0,1.0,0.01,0.01,0.1,2320.0,5.3872024,3.2222222222222223,2320.0,96.66666666666667
642,25.0,25.0,1.0,0.01,0.1,0.01,2320.0,5.3872024,3.2222222222222223,2320.0,96.66666666666667
643,25.0,25.0,1.0,0.01,0.1,0.1,2320.0,5.3872024,3.2222222222222223,2320.0,96.66666666666667
644,25.0,25.0,1.0,0.1,0.01,0.01,2320.0,5.3872024,3.2222222222222223,2320.0,96.66666666666667
645,25.0,25.0,1.0,0.1,0.01,0.1,2320.0,5.3872024,3.2222222222222223,2320.0,96.66666666666667
646,25.0,25.0,1.0,0.1,0.1,0.01,2320.0,5.3872024,3.2222222222222223,2320.0,96.66666666666667
647,25.0,25.0,1.0,0.1,0.1,0.1,2320.0,5.3872024,3.2222222222222223,2320.0,96.66666666666667
648,25.0,30.0,1.0,0.01,0.01,0.01,2379.0,5.52420453,3.3041666666666667,2379.0,99.125
649,25.0,30.0,1.0,0.01,0.01,0.1,2379.0,5.52420453,3.3041666666666667,2379.0,99.125
650,25.0,30.0,1.0,0.01,0.1,0.01,2379.0,5.52420453,3.3041666666666667,2379.0,99.125
651,25.0,30.0,1.0,0.01,0.1,0.1,2379.0,5.52420453,3.3041666666666667,2379.0,99.125
652,25.0,30.0,1.0,0.1,0.01,0.01,2379.0,5.52420453,3.3041666666666667,2379.0,99.125
653,25.0,30.0,1.0,0.1,0.01,0.1,2379.0,5.52420453,3.3041666666666667,2379.0,99.125
654,25.0,30.0,1.0,0.1,0.1,0.01,2379.0,5.52420453,3.3041666666666667,2379.0,99.125
655,25.0,30.0,1.0,0.1,0.1,0.1,2379.0,5.52420453,3.3041666666666667,2379.0,99.125
656,25.0,35.0,1.0,0.01,0.01,0.01,2433.0,5.64959631,3.379166666666667,2433.0,101.375
657,25.0,35.0,1.0,0.01,0.01,0.1,2433.0,5.64959631,3.379166666666667,2433.0,101.375
658,25.0,35.0,1.0,0.01,0.1,0.01,2433.0,5.64959631,3.379166666666667,2433.0,101.375
659,25.0,35.0,1.0,0.01,0.1,0.1,2433.0,5.64959631,3.379166666666667,2433.0,101.375
660,25.0,35.0,1.0,0.1,0.01,0.01,2433.0,5.64959631,3.379166666666667,2433.0,101.375
661,25.0,35.0,1.0,0.1,0.01,0.1,2433.0,5.64959631,3.379166666666667,2433.0,101.375
662,25.0,35.0,1.0,0.1,0.1,0.01,2433.0,5.64959631,3.379166666666667,2433.0,101.375
663,25.0,35.0,1.0,0.1,0.1,0.1,2433.0,5.64959631,3.379166666666667,2433.0,101.375
664,25.0,40.0,1.0,0.01,0.01,0.01,2483.0,5.76569981,3.448611111111111,2483.0,103.45833333333333
665,25.0,40.0,1.0,0.01,0.01,0.1,2483.0,5.76569981,3.448611111111111,2483.0,103.45833333333333
666,25.0,40.0,1.0,0.01,0.1,0.01,2483.0,5.76569981,3.448611111111111,2483.0,103.45833333333333
667,25.0,40.0,1.0,0.01,0.1,0.1,2483.0,5.76569981,3.448611111111111,2483.0,103.45833333333333
668,25.0,40.0,1.0,0.1,0.01,0.01,2483.0,5.76569981,3.448611111111111,2483.0,103.45833333333333
669,25.0,40.0,1.0,0.1,0.01,0.1,2483.0,5.76569981,3.448611111111111,2483.0,103.45833333333333
670,25.0,40.0,1.0,0.1,0.1,0.01,2483.0,5.76569981,3.448611111111111,2483.0,103.45833333333333
671,25.0,40.0,1.0,0.1,0.1,0.1,2483.0,5.76569981,3.448611111111111,2483.0,103.45833333333333
672,25.0,45.0,1.0,0.01,0.01,0.01,2531.0,5.87715917,3.5152777777777775,2531.0,105.45833333333333
673,25.0,45.0,1.0,0.01,0.01,0.1,2531.0,5.87715917,3.5152777777777775,2531.0,105.45833333333333
674,25.0,45.0,1.0,0.01,0.1,0.01,2531.0,5.87715917,3.5152777777777775,2531.0,105.45833333333333
675,25.0,45.0,1.0,0.01,0.1,0.1,2531.0,5.87715917,3.5152777777777775,2531.0,105.45833333333333
676,25.0,45.0,1.0,0.1,0.01,0.01,2531.0,5.87715917,3.5152777777777775,2531.0,105.45833333333333
677,25.0,45.0,1.0,0.1,0.01,0.1,2531.0,5.87715917,3.5152777777777775,2531.0,105.45833333333333
678,25.0,45.0,1.0,0.1,0.1,0.01,2531.0,5.87715917,3.5152777777777775,2531.0,105.45833333333333
679,25.0,45.0,1.0,0.1,0.1,0.1,2531.0,5.87715917,3.5152777777777775,2531.0,105.45833333333333
680,25.0,50.0,1.0,0.01,0.01,0.01,2575.0,5.97933025,3.576388888888889,2575.0,107.29166666666667
681,25.0,50.0,1.0,0.01,0.01,0.1,2575.0,5.97933025,3.576388888888889,2575.0,107.29166666666667
682,25.0,50.0,1.0,0.01,0.1,0.01,2575.0,5.97933025,3.576388888888889,2575.0,107.29166666666667
683,25.0,50.0,1.0,0.01,0.1,0.1,2575.0,5.97933025,3.576388888888889,2575.0,107.29166666666667
684,25.0,50.0,1.0,0.1,0.01,0.01,2575.0,5.97933025,3.576388888888889,2575.0,107.29166666666667
685,25.0,50.0,1.0,0.1,0.01,0.1,2575.0,5.97933025,3.576388888888889,2575.0,107.29166666666667
686,25.0,50.0,1.0,0.1,0.1,0.01,2575.0,5.97933025,3.576388888888889,2575.0,107.29166666666667
687,25.0,50.0,1.0,0.1,0.1,0.1,2575.0,5.97933025,3.576388888888889,2575.0,107.29166666666667
688,25.0,55.0,1.0,0.01,0.01,0.01,2618.0,6.07917926,3.636111111111111,2618.0,109.08333333333333
689,25.0,55.0,1.0,0.01,0.01,0.1,2618.0,6.07917926,3.636111111111111,2618.0,109.08333333333333
690,25.0,55.0,1.0,0.01,0.1,0.01,2618.0,6.07917926,3.636111111111111,2618.0,109.08333333333333
691,25.0,55.0,1.0,0.01,0.1,0.1,2618.0,6.07917926,3.636111111111111,2618.0,109.08333333333333
692,25.0,55.0,1.0,0.1,0.01,0.01,2618.0,6.07917926,3.636111111111111,2618.0,109.08333333333333
693,25.0,55.0,1.0,0.1,0.01,0.1,2618.0,6.07917926,3.636111111111111,2618.0,109.08333333333333
694,25.0,55.0,1.0,0.1,0.1,0.01,2618.0,6.07917926,3.636111111111111,2618.0,109.08333333333333
695,25.0,55.0,1.0,0.1,0.1,0.1,2618.0,6.07917926,3.636111111111111,2618.0,109.08333333333333
696,25.0,60.0,1.0,0.01,0.01,0.01,2658.0,6.17206206,3.691666666666667,2658.0,110.75
697,25.0,60.0,1.0,0.01,0.01,0.1,2658.0,6.17206206,3.691666666666667,2658.0,110.75
698,25.0,60.0,1.0,0.01,0.1,0.01,2658.0,6.17206206,3.691666666666667,2658.0,110.75
699,25.0,60.0,1.0,0.01,0.1,0.1,2658.0,6.17206206,3.691666666666667,2658.0,110.75
700,25.0,60.0,1.0,0.1,0.01,0.01,2658.0,6.17206206,3.691666666666667,2658.0,110.75
701,25.0,60.0,1.0,0.1,0.01,0.1,2658.0,6.17206206,3.691666666666667,2658.0,110.75
702,25.0,60.0,1.0,0.1,0.1,0.01,2658.0,6.17206206,3.691666666666667,2658.0,110.75
703,25.0,60.0,1.0,0.1,0.1,0.1,2658.0,6.17206206,3.691666666666667,2658.0,110.75
704,25.0,65.0,1.0,0.01,0.01,0.01,2697.0,6.26262279,3.745833333333333,2697.0,112.375
705,25.0,65.0,1.0,0.01,0.01,0.1,2697.0,6.26262279,3.745833333333333,2697.0,112.375
706,25.0,65.0,1.0,0.01,0.1,0.01,2697.0,6.26262279,3.745833333333333,2697.0,112.375
707,25.0,65.0,1.0,0.01,0.1,0.1,2697.0,6.26262279,3.745833333333333,2697.0,112.375
708,25.0,65.0,1.0,0.1,0.01,0.01,2697.0,6.26262279,3.745833333333333,2697.0,112.375
709,25.0,65.0,1.0,0.1,0.01,0.1,2697.0,6.26262279,3.745833333333333,2697.0,112.375
710,25.0,65.0,1.0,0.1,0.1,0.01,2697.0,6.26262279,3.745833333333333,2697.0,112.375
711,25.0,65.0,1.0,0.1,0.1,0.1,2697.0,6.26262279,3.745833333333333,2697.0,112.375
712,25.0,70.0,1.0,0.01,0.01,0.01,2735.0,6.35086145,3.798611111111111,2735.0,113.95833333333333
713,25.0,70.0,1.0,0.01,0.01,0.1,2735.0,6.35086145,3.798611111111111,2735.0,113.95833333333333
714,25.0,70.0,1.0,0.01,0.1,0.01,2735.0,6.35086145,3.798611111111111,2735.0,113.95833333333333
715,25.0,70.0,1.0,0.01,0.1,0.1,2735.0,6.35086145,3.798611111111111,2735.0,113.95833333333333
716,25.0,70.0,1.0,0.1,0.01,0.01,2735.0,6.35086145,3.798611111111111,2735.0,113.95833333333333
717,25.0,70.0,1.0,0.1,0.01,0.1,2735.0,6.35086145,3.798611111111111,2735.0,113.95833333333333
718,25.0,70.0,1.0,0.1,0.1,0.01,2735.0,6.35086145,3.798611111111111,2735.0,113.95833333333333
719,25.0,70.0,1.0,0.1,0.1,0.1,2735.0,6.35086145,3.798611111111111,2735.0,113.95833333333333
720,25.0,75.0,1.0,0.01,0.01,0.01,2771.0,6.43445597,3.848611111111111,2771.0,115.45833333333333
721,25.0,75.0,1.0,0.01,0.01,0.1,2771.0,6.43445597,3.848611111111111,2771.0,115.45833333333333
722,25.0,75.0,1.0,0.01,0.1,0.01,2771.0,6.43445597,3.848611111111111,2771.0,115.45833333333333
723,25.0,75.0,1.0,0.01,0.1,0.1,2771.0,6.43445597,3.848611111111111,2771.0,115.45833333333333
724,25.0,75.0,1.0,0.1,0.01,0.01,2771.0,6.43445597,3.848611111111111,2771.0,115.45833333333333
725,25.0,75.0,1.0,0.1,0.01,0.1,2771.0,6.43445597,3.848611111111111,2771.0,115.45833333333333
726,25.0,75.0,1.0,0.1,0.1,0.01,2771.0,6.43445597,3.848611111111111,2771.0,115.45833333333333
727,25.0,75.0,1.0,0.1,0.1,0.1,2771.0,6.43445597,3.848611111111111,2771.0,115.45833333333333
728,25.0,80.0,1.0,0.01,0.01,0.01,2806.0,6.51572842,3.8972222222222226,2806.0,116.91666666666667
729,25.0,80.0,1.0,0.01,0.01,0.1,2806.0,6.51572842,3.8972222222222226,2806.0,116.91666666666667
730,25.0,80.0,1.0,0.01,0.1,0.01,2806.0,6.51572842,3.8972222222222226,2806.0,116.91666666666667
731,25.0,80.0,1.0,0.01,0.1,0.1,2806.0,6.51572842,3.8972222222222226,2806.0,116.91666666666667
732,25.0,80.0,1.0,0.1,0.01,0.01,2806.0,6.51572842,3.8972222222222226,2806.0,116.91666666666667
733,25.0,80.0,1.0,0.1,0.01,0.1,2806.0,6.51572842,3.8972222222222226,2806.0,116.91666666666667
734,25.0,80.0,1.0,0.1,0.1,0.01,2806.0,6.51572842,3.8972222222222226,2806.0,116.91666666666667
735,25.0,80.0,1.0,0.1,0.1,0.1,2806.0,6.51572842,3.8972222222222226,2806.0,116.91666666666667
736,25.0,85.0,1.0,0.01,0.01,0.01,2840.0,6.5946788,3.944444444444444,2840.0,118.33333333333333
737,25.0,85.0,1.0,0.01,0.01,0.1,2840.0,6.5946788,3.944444444444444,2840.0,118.33333333333333
738,25.0,85.0,1.0,0.01,0.1,0.01,2840.0,6.5946788,3.944444444444444,2840.0,118.33333333333333
739,25.0,85.0,1.0,0.01,0.1,0.1,2840.0,6.5946788,3.944444444444444,2840.0,118.33333333333333
740,25.0,85.0,1.0,0.1,0.01,0.01,2840.0,6.5946788,3.944444444444444,2840.0,118.33333333333333
741,25.0,85.0,1.0,0.1,0.01,0.1,2840.0,6.5946788,3.944444444444444,2840.0,118.33333333333333
742,25.0,85.0,1.0,0.1,0.1,0.01,2840.0,6.5946788,3.944444444444444,2840.0,118.33333333333333
743,25.0,85.0,1.0,0.1,0.1,0.1,2840.0,6.5946788,3.944444444444444,2840.0,118.33333333333333
744,25.0,90.0,1.0,0.01,0.01,0.01,2873.0,6.67130711,3.9902777777777776,2873.0,119.70833333333333
745,25.0,90.0,1.0,0.01,0.01,0.1,2873.0,6.67130711,3.9902777777777776,2873.0,119.70833333333333
746,25.0,90.0,1.0,0.01,0.1,0.01,2873.0,6.67130711,3.9902777777777776,2873.0,119.70833333333333
747,25.0,90.0,1.0,0.01,0.1,0.1,2873.0,6.67130711,3.9902777777777776,2873.0,119.70833333333333
748,25.0,90.0,1.0,0.1,0.01,0.01,2873.0,6.67130711,3.9902777777777776,2873.0,119.70833333333333
749,25.0,90.0,1.0,0.1,0.01,0.1,2873.0,6.67130711,3.9902777777777776,2873.0,119.70833333333333
750,25.0,90.0,1.0,0.1,0.1,0.01,2873.0,6.67130711,3.9902777777777776,2873.0,119.70833333333333
751,25.0,90.0,1.0,0.1,0.1,0.1,2873.0,6.67130711,3.9902777777777776,2873.0,119.70833333333333
752,25.0,95.0,1.0,0.01,0.01,0.01,2900.0,6.734003,4.027777777777778,2900.0,120.83333333333333
753,25.0,95.0,1.0,0.01,0.01,0.1,2900.0,6.734003,4.027777777777778,2900.0,120.83333333333333
754,25.0,95.0,1.0,0.01,0.1,0.01,2900.0,6.734003,4.027777777777778,2900.0,120.83333333333333
755,25.0,95.0,1.0,0.01,0.1,0.1,2900.0,6.734003,4.027777777777778,2900.0,120.83333333333333
756,25.0,95.0,1.0,0.1,0.01,0.01,2900.0,6.734003,4.027777777777778,2900.0,120.83333333333333
757,25.0,95.0,1.0,0.1,0.01,0.1,2900.0,6.734003,4.027777777777778,2900.0,120.83333333333333
758,25.0,95.0,1.0,0.1,0.1,0.01,2900.0,6.734003,4.027777777777778,2900.0,120.83333333333333
759,25.0,95.0,1.0,0.1,0.1,0.1,2900.0,6.734003,4.027777777777778,2900.0,120.83333333333333
760,30.0,5.0,1.0,0.01,0.01,0.01,2087.0,4.84616009,2.898611111111111,2087.0,86.95833333333333
761,30.0,5.0,1.0,0.01,0.01,0.1,2087.0,4.84616009,2.898611111111111,2087.0,86.95833333333333
762,30.0,5.0,1.0,0.01,0.1,0.01,2087.0,4.84616009,2.898611111111111,2087.0,86.95833333333333
763,30.0,5.0,1.0,0.01,0.1,0.1,2087.0,4.84616009,2.898611111111111,2087.0,86.95833333333333
764,30.0,5.0,1.0,0.1,0.01,0.01,2087.0,4.84616009,2.898611111111111,2087.0,86.95833333333333
765,30.0,5.0,1.0,0.1,0.01,0.1,2087.0,4.84616009,2.898611111111111,2087.0,86.95833333333333
766,30.0,5.0,1.0,0.1,0.1,0.01,2087.0,4.84616009,2.898611111111111,2087.0,86.95833333333333
767,30.0,5.0,1.0,0.1,0.1,0.1,2087.0,4.84616009,2.898611111111111,2087.0,86.95833333333333
768,30.0,10.0,1.0,0.01,0.01,0.01,2219.0,5.15267333,3.0819444444444444,2219.0,92.45833333333333
769,30.0,10.0,1.0,0.01,0.01,0.1,2219.0,5.15267333,3.0819444444444444,2219.0,92.45833333333333
770,30.0,10.0,1.0,0.01,0.1,0.01,2219.0,5.15267333,3.0819444444444444,2219.0,92.45833333333333
771,30.0,10.0,1.0,0.01,0.1,0.1,2219.0,5.15267333,3.0819444444444444,2219.0,92.45833333333333
772,30.0,10.0,1.0,0.1,0.01,0.01,2219.0,5.15267333,3.0819444444444444,2219.0,92.45833333333333
773,30.0,10.0,1.0,0.1,0.01,0.1,2219.0,5.15267333,3.0819444444444444,2219.0,92.45833333333333
774,30.0,10.0,1.0,0.1,0.1,0.01,2219.0,5.15267333,3.0819444444444444,2219.0,92.45833333333333
775,30.0,10.0,1.0,0.1,0.1,0.1,2219.0,5.15267333,3.0819444444444444,2219.0,92.45833333333333
776,30.0,15.0,1.0,0.01,0.01,0.01,2307.0,5.35701549,3.2041666666666666,2307.0,96.125
777,30.0,15.0,1.0,0.01,0.01,0.1,2307.0,5.35701549,3.2041666666666666,2307.0,96.125
778,30.0,15.0,1.0,0.01,0.1,0.01,2307.0,5.35701549,3.2041666666666666,2307.0,96.125
779,30.0,15.0,1.0,0.01,0.1,0.1,2307.0,5.35701549,3.2041666666666666,2307.0,96.125
780,30.0,15.0,1.0,0.1,0.01,0.01,2307.0,5.35701549,3.2041666666666666,2307.0,96.125
781,30.0,15.0,1.0,0.1,0.01,0.1,2307.0,5.35701549,3.2041666666666666,2307.0,96.125
782,30.0,15.0,1.0,0.1,0.1,0.01,2307.0,5.35701549,3.2041666666666666,2307.0,96.125
783,30.0,15.0,1.0,0.1,0.1,0.1,2307.0,5.35701549,3.2041666666666666,2307.0,96.125
784,30.0,20.0,1.0,0.01,0.01,0.01,2380.0,5.5265266,3.305555555555556,2380.0,99.16666666666667
785,30.0,20.0,1.0,0.01,0.01,0.1,2380.0,5.5265266,3.305555555555556,2380.0,99.16666666666667
786,30.0,20.0,1.0,0.01,0.1,0.01,2380.0,5.5265266,3.305555555555556,2380.0,99.16666666666667
787,30.0,20.0,1.0,0.01,0.1,0.1,2380.0,5.5265266,3.305555555555556,2380.0,99.16666666666667
788,30.0,20.0,1.0,0.1,0.01,0.01,2380.0,5.5265266,3.305555555555556,2380.0,99.16666666666667
789,30.0,20.0,1.0,0.1,0.01,0.1,2380.0,5.5265266,3.305555555555556,2380.0,99.16666666666667
790,30.0,20.0,1.0,0.1,0.1,0.01,2380.0,5.5265266,3.305555555555556,2380.0,99.16666666666667
791,30.0,20.0,1.0,0.1,0.1,0.1,2380.0,5.5265266,3.305555555555556,2380.0,99.16666666666667
792,30.0,25.0,1.0,0.01,0.01,0.01,2445.0,5.67746115,3.3958333333333335,2445.0,101.875
793,30.0,25.0,1.0,0.01,0.01,0.1,2445.0,5.67746115,3.3958333333333335,2445.0,101.875
794,30.0,25.0,1.0,0.01,0.1,0.01,2445.0,5.67746115,3.3958333333333335,2445.0,101.875
795,30.0,25.0,1.0,0.01,0.1,0.1,2445.0,5.67746115,3.3958333333333335,2445.0,101.875
796,30.0,25.0,1.0,0.1,0.01,0.01,2445.0,5.67746115,3.3958333333333335,2445.0,101.875
797,30.0,25.0,1.0,0.1,0.01,0.1,2445.0,5.67746115,3.3958333333333335,2445.0,101.875
798,30.0,25.0,1.0,0.1,0.1,0.01,2445.0,5.67746115,3.3958333333333335,2445.0,101.875
799,30.0,25.0,1.0,0.1,0.1,0.1,2445.0,5.67746115,3.3958333333333335,2445.0,101.875
800,30.0,30.0,1.0,0.01,0.01,0.01,2504.0,5.81446328,3.4777777777777774,2504.0,104.33333333333333
801,30.0,30.0,1.0,0.01,0.01,0.1,2504.0,5.81446328,3.4777777777777774,2504.0,104.33333333333333
802,30.0,30.0,1.0,0.01,0.1,0.01,2504.0,5.81446328,3.4777777777777774,2504.0,104.33333333333333
803,30.0,30.0,1.0,0.01,0.1,0.1,2504.0,5.81446328,3.4777777777777774,2504.0,104.33333333333333
804,30.0,30.0,1.0,0.1,0.01,0.01,2504.0,5.81446328,3.4777777777777774,2504.0,104.33333333333333
805,30.0,30.0,1.0,0.1,0.01,0.1,2504.0,5.81446328,3.4777777777777774,2504.0,104.33333333333333
806,30.0,30.0,1.0,0.1,0.1,0.01,2504.0,5.81446328,3.4777777777777774,2504.0,104.33333333333333
807,30.0,30.0,1.0,0.1,0.1,0.1,2504.0,5.81446328,3.4777777777777774,2504.0,104.33333333333333
808,30.0,35.0,1.0,0.01,0.01,0.01,2558.0,5.93985506,3.5527777777777776,2558.0,106.58333333333333
809,30.0,35.0,1.0,0.01,0.01,0.1,2558.0,5.93985506,3.5527777777777776,2558.0,106.58333333333333
810,30.0,35.0,1.0,0.01,0.1,0.01,2558.0,5.93985506,3.5527777777777776,2558.0,106.58333333333333
811,30.0,35.0,1.0,0.01,0.1,0.1,2558.0,5.93985506,3.5527777777777776,2558.0,106.58333333333333
812,30.0,35.0,1.0,0.1,0.01,0.01,2558.0,5.93985506,3.5527777777777776,2558.0,106.58333333333333
813,30.0,35.0,1.0,0.1,0.01,0.1,2558.0,5.93985506,3.5527777777777776,2558.0,106.58333333333333
814,30.0,35.0,1.0,0.1,0.1,0.01,2558.0,5.93985506,3.5527777777777776,2558.0,106.58333333333333
815,30.0,35.0,1.0,0.1,0.1,0.1,2558.0,5.93985506,3.5527777777777776,2558.0,106.58333333333333
816,30.0,40.0,1.0,0.01,0.01,0.01,2608.0,6.05595856,3.6222222222222222,2608.0,108.66666666666667
817,30.0,40.0,1.0,0.01,0.01,0.1,2608.0,6.05595856,3.6222222222222222,2608.0,108.66666666666667
818,30.0,40.0,1.0,0.01,0.1,0.01,2608.0,6.05595856,3.6222222222222222,2608.0,108.66666666666667
819,30.0,40.0,1.0,0.01,0.1,0.1,2608.0,6.05595856,3.6222222222222222,2608.0,108.66666666666667
820,30.0,40.0,1.0,0.1,0.01,0.01,2608.0,6.05595856,3.6222222222222222,2608.0,108.66666666666667
821,30.0,40.0,1.0,0.1,0.01,0.1,2608.0,6.05595856,3.6222222222222222,2608.0,108.66666666666667
822,30.0,40.0,1.0,0.1,0.1,0.01,2608.0,6.05595856,3.6222222222222222,2608.0,108.66666666666667
823,30.0,40.0,1.0,0.1,0.1,0.1,2608.0,6.05595856,3.6222222222222222,2608.0,108.66666666666667
824,30.0,45.0,1.0,0.01,0.01,0.01,2656.0,6.16741792,3.688888888888889,2656.0,110.66666666666667
825,30.0,45.0,1.0,0.01,0.01,0.1,2656.0,6.16741792,3.688888888888889,2656.0,110.66666666666667
826,30.0,45.0,1.0,0.01,0.1,0.01,2656.0,6.16741792,3.688888888888889,2656.0,110.66666666666667
827,30.0,45.0,1.0,0.01,0.1,0.1,2656.0,6.16741792,3.688888888888889,2656.0,110.66666666666667
828,30.0,45.0,1.0,0.1,0.01,0.01,2656.0,6.16741792,3.688888888888889,2656.0,110.66666666666667
829,30.0,45.0,1.0,0.1,0.01,0.1,2656.0,6.16741792,3.688888888888889,2656.0,110.66666666666667
830,30.0,45.0,1.0,0.1,0.1,0.01,2656.0,6.16741792,3.688888888888889,2656.0,110.66666666666667
831,30.0,45.0,1.0,0.1,0.1,0.1,2656.0,6.16741792,3.688888888888889,2656.0,110.66666666666667
832,30.0,50.0,1.0,0.01,0.01,0.01,2700.0,6.269589,3.75,2700.0,112.5
833,30.0,50.0,1.0,0.01,0.01,0.1,2700.0,6.269589,3.75,2700.0,112.5
834,30.0,50.0,1.0,0.01,0.1,0.01,2700.0,6.269589,3.75,2700.0,112.5
835,30.0,50.0,1.0,0.01,0.1,0.1,2700.0,6.269589,3.75,2700.0,112.5
836,30.0,50.0,1.0,0.1,0.01,0.01,2700.0,6.269589,3.75,2700.0,112.5
837,30.0,50.0,1.0,0.1,0.01,0.1,2700.0,6.269589,3.75,2700.0,112.5
838,30.0,50.0,1.0,0.1,0.1,0.01,2700.0,6.269589,3.75,2700.0,112.5
839,30.0,50.0,1.0,0.1,0.1,0.1,2700.0,6.269589,3.75,2700.0,112.5
840,30.0,55.0,1.0,0.01,0.01,0.01,2743.0,6.36943801,3.8097222222222222,2743.0,114.29166666666667
841,30.0,55.0,1.0,0.01,0.01,0.1,2743.0,6.36943801,3.8097222222222222,2743.0,114.29166666666667
842,30.0,55.0,1.0,0.01,0.1,0.01,2743.0,6.36943801,3.8097222222222222,2743.0,114.29166666666667
843,30.0,55.0,1.0,0.01,0.1,0.1,2743.0,6.36943801,3.8097222222222222,2743.0,114.29166666666667
