,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,hours,days
10237,450.0,900.0,1.0,0.01,14.0,0.05,610.0,1.4164627,50755.0,2114.7916666666665
10238,450.0,900.0,1.0,0.01,14.0,0.1,524.0,1.21676468,43047.0,1793.625
10239,450.0,900.0,1.0,0.01,15.0,0.01,713.0,1.65563591,59051.0,2460.4583333333335
10240,450.0,900.0,1.0,0.01,15.0,0.05,669.0,1.55346483,56865.0,2369.375
10241,450.0,900.0,1.0,0.01,15.0,0.1,634.0,1.47219238,52504.0,2187.6666666666665
10242,450.0,900.0,1.0,0.01,16.0,0.01,730.0,1.6951111,59815.0,2492.2916666666665
10243,450.0,900.0,1.0,0.01,16.0,0.05,706.0,1.63938142,61074.0,2544.75
10244,450.0,900.0,1.0,0.01,16.0,0.1,702.0,1.63009314,59769.0,2490.375
10245,450.0,900.0,1.0,0.01,17.0,0.01,728.0,1.69046696,59552.0,2481.3333333333335
10246,450.0,900.0,1.0,0.01,17.0,0.05,728.0,1.69046696,61004.0,2541.8333333333335
10247,450.0,900.0,1.0,0.01,17.0,0.1,723.0,1.67885661,60738.0,2530.75
10248,450.0,900.0,1.0,0.05,10.0,0.01,144.0,0.33437808,11335.0,472.2916666666667
10249,450.0,900.0,1.0,0.05,10.0,0.05,130.0,0.3018691,10161.0,423.375
10250,450.0,900.0,1.0,0.05,10.0,0.1,110.0,0.2554277,9421.0,392.5416666666667
10251,450.0,900.0,1.0,0.05,11.0,0.01,141.0,0.32741187,11605.0,483.5416666666667
10252,450.0,900.0,1.0,0.05,11.0,0.05,131.0,0.30419117,10644.0,443.5
10253,450.0,900.0,1.0,0.05,11.0,0.1,121.0,0.28097047,9519.0,396.625
10254,450.0,900.0,1.0,0.05,12.0,0.01,144.0,0.33437808,11633.0,484.7083333333333
10255,450.0,900.0,1.0,0.05,12.0,0.05,132.0,0.30651324,11661.0,485.875
10256,450.0,900.0,1.0,0.05,12.0,0.1,122.0,0.28329254,9919.0,413.2916666666667
10257,450.0,900.0,1.0,0.05,13.0,0.01,143.0,0.33205601,11903.0,495.9583333333333
10258,450.0,900.0,1.0,0.05,13.0,0.05,138.0,0.32044566,10673.0,444.7083333333333
10259,450.0,900.0,1.0,0.05,13.0,0.1,126.0,0.29258082,11061.0,460.875
10260,450.0,900.0,1.0,0.05,14.0,0.01,145.0,0.33670015,12214.0,508.9166666666667
10261,450.0,900.0,1.0,0.05,14.0,0.05,134.0,0.31115738,12152.0,506.3333333333333
10262,450.0,900.0,1.0,0.05,14.0,0.1,136.0,0.31580152,11181.0,465.875
10263,450.0,900.0,1.0,0.05,15.0,0.01,150.0,0.3483105,11780.0,490.8333333333333
10264,450.0,900.0,1.0,0.05,15.0,0.05,146.0,0.33902222,11780.0,490.8333333333333
10265,450.0,900.0,1.0,0.05,15.0,0.1,140.0,0.3250898,11649.0,485.375
10266,450.0,900.0,1.0,0.05,16.0,0.01,148.0,0.34366636,11949.0,497.875
10267,450.0,900.0,1.0,0.05,16.0,0.05,145.0,0.33670015,11917.0,496.5416666666667
10268,450.0,900.0,1.0,0.05,16.0,0.1,147.0,0.34134429,11793.0,491.375
10269,450.0,900.0,1.0,0.05,17.0,0.01,145.0,0.33670015,12321.0,513.375
10270,450.0,900.0,1.0,0.05,17.0,0.05,146.0,0.33902222,11366.0,473.5833333333333
10271,450.0,900.0,1.0,0.05,17.0,0.1,143.0,0.33205601,12425.0,517.7083333333334
10272,450.0,900.0,1.0,0.1,10.0,0.01,73.0,0.16951111,5683.0,236.79166666666666
10273,450.0,900.0,1.0,0.1,10.0,0.05,68.0,0.15790076,5719.0,238.29166666666666
10274,450.0,900.0,1.0,0.1,10.0,0.1,65.0,0.15093455,5284.0,220.16666666666666
10275,450.0,900.0,1.0,0.1,11.0,0.01,72.0,0.16718904,6160.0,256.6666666666667
10276,450.0,900.0,1.0,0.1,11.0,0.05,68.0,0.15790076,5848.0,243.66666666666666
10277,450.0,900.0,1.0,0.1,11.0,0.1,67.0,0.15557869,5488.0,228.66666666666666
10278,450.0,900.0,1.0,0.1,12.0,0.01,68.0,0.15790076,6484.0,270.1666666666667
10279,450.0,900.0,1.0,0.1,12.0,0.05,70.0,0.1625449,5705.0,237.70833333333334
10280,450.0,900.0,1.0,0.1,12.0,0.1,66.0,0.15325662,5367.0,223.625
10281,450.0,900.0,1.0,0.1,13.0,0.01,70.0,0.1625449,6113.0,254.70833333333334
10282,450.0,900.0,1.0,0.1,13.0,0.05,75.0,0.17415525,5923.0,246.79166666666666
10283,450.0,900.0,1.0,0.1,13.0,0.1,68.0,0.15790076,5366.0,223.58333333333334
10284,450.0,900.0,1.0,0.1,14.0,0.01,73.0,0.16951111,6036.0,251.5
10285,450.0,900.0,1.0,0.1,14.0,0.05,69.0,0.16022283,5645.0,235.20833333333334
10286,450.0,900.0,1.0,0.1,14.0,0.1,66.0,0.15325662,6366.0,265.25
10287,450.0,900.0,1.0,0.1,15.0,0.01,76.0,0.17647732,6244.0,260.1666666666667
10288,450.0,900.0,1.0,0.1,15.0,0.05,78.0,0.18112146,5807.0,241.95833333333334
10289,450.0,900.0,1.0,0.1,15.0,0.1,72.0,0.16718904,5960.0,248.33333333333334
10290,450.0,900.0,1.0,0.1,16.0,0.01,76.0,0.17647732,5525.0,230.20833333333334
10291,450.0,900.0,1.0,0.1,16.0,0.05,73.0,0.16951111,6012.0,250.5
10292,450.0,900.0,1.0,0.1,16.0,0.1,70.0,0.1625449,6451.0,268.7916666666667
10293,450.0,900.0,1.0,0.1,17.0,0.01,74.0,0.17183318,6549.0,272.875
10294,450.0,900.0,1.0,0.1,17.0,0.05,71.0,0.16486697,6193.0,258.0416666666667
10295,450.0,900.0,1.0,0.1,17.0,0.1,79.0,0.18344353,5930.0,247.08333333333334
10296,450.0,950.0,1.0,0.01,10.0,0.01,642.0,1.49076894,51675.0,2153.125
10297,450.0,950.0,1.0,0.01,10.0,0.05,423.0,0.98223561,32774.0,1365.5833333333333
10298,450.0,950.0,1.0,0.01,10.0,0.1,295.0,0.68501065,23600.0,983.3333333333334
10299,450.0,950.0,1.0,0.01,11.0,0.01,646.0,1.50005722,54620.0,2275.8333333333335
10300,450.0,950.0,1.0,0.01,11.0,0.05,455.0,1.05654185,37566.0,1565.25
10301,450.0,950.0,1.0,0.01,11.0,0.1,331.0,0.76860517,27166.0,1131.9166666666667
10302,450.0,950.0,1.0,0.01,12.0,0.01,669.0,1.55346483,56989.0,2374.5416666666665
10303,450.0,950.0,1.0,0.01,12.0,0.05,504.0,1.17032328,41029.0,1709.5416666666667
10304,450.0,950.0,1.0,0.01,12.0,0.1,380.0,0.8823866,30758.0,1281.5833333333333
10305,450.0,950.0,1.0,0.01,13.0,0.01,678.0,1.57436346,56078.0,2336.5833333333335
10306,450.0,950.0,1.0,0.01,13.0,0.05,549.0,1.27481643,44996.0,1874.8333333333333
10307,450.0,950.0,1.0,0.01,13.0,0.1,438.0,1.01706666,36196.0,1508.1666666666667
10308,450.0,950.0,1.0,0.01,14.0,0.01,695.0,1.61383865,58847.0,2451.9583333333335
10309,450.0,950.0,1.0,0.01,14.0,0.05,613.0,1.42342891,50069.0,2086.2083333333335
10310,450.0,950.0,1.0,0.01,14.0,0.1,529.0,1.22837503,44794.0,1866.4166666666667
10311,450.0,950.0,1.0,0.01,15.0,0.01,711.0,1.65099177,60658.0,2527.4166666666665
10312,450.0,950.0,1.0,0.01,15.0,0.05,674.0,1.56507518,57575.0,2398.9583333333335
10313,450.0,950.0,1.0,0.01,15.0,0.1,629.0,1.46058203,52977.0,2207.375
10314,450.0,950.0,1.0,0.01,16.0,0.01,732.0,1.69975524,59013.0,2458.875
10315,450.0,950.0,1.0,0.01,16.0,0.05,715.0,1.66028005,62565.0,2606.875
10316,450.0,950.0,1.0,0.01,16.0,0.1,723.0,1.67885661,59034.0,2459.75
10317,450.0,950.0,1.0,0.01,17.0,0.01,724.0,1.68117868,62317.0,2596.5416666666665
10318,450.0,950.0,1.0,0.01,17.0,0.05,723.0,1.67885661,60702.0,2529.25
10319,450.0,950.0,1.0,0.01,17.0,0.1,733.0,1.70207731,61106.0,2546.0833333333335
10320,450.0,950.0,1.0,0.05,10.0,0.01,147.0,0.34134429,11800.0,491.6666666666667
10321,450.0,950.0,1.0,0.05,10.0,0.05,123.0,0.28561461,10831.0,451.2916666666667
10322,450.0,950.0,1.0,0.05,10.0,0.1,112.0,0.26007184,9675.0,403.125
10323,450.0,950.0,1.0,0.05,11.0,0.01,143.0,0.33205601,12023.0,500.9583333333333
10324,450.0,950.0,1.0,0.05,11.0,0.05,127.0,0.29490289,10339.0,430.7916666666667
10325,450.0,950.0,1.0,0.05,11.0,0.1,117.0,0.27168219,10674.0,444.75
10326,450.0,950.0,1.0,0.05,12.0,0.01,149.0,0.34598843,11937.0,497.375
10327,450.0,950.0,1.0,0.05,12.0,0.05,133.0,0.30883531,10556.0,439.8333333333333
10328,450.0,950.0,1.0,0.05,12.0,0.1,120.0,0.2786484,10313.0,429.7083333333333
10329,450.0,950.0,1.0,0.05,13.0,0.01,152.0,0.35295464,11638.0,484.9166666666667
10330,450.0,950.0,1.0,0.05,13.0,0.05,139.0,0.32276773,10967.0,456.9583333333333
10331,450.0,950.0,1.0,0.05,13.0,0.1,133.0,0.30883531,10227.0,426.125
10332,450.0,950.0,1.0,0.05,14.0,0.01,149.0,0.34598843,11386.0,474.4166666666667
10333,450.0,950.0,1.0,0.05,14.0,0.05,139.0,0.32276773,11989.0,499.5416666666667
10334,450.0,950.0,1.0,0.05,14.0,0.1,133.0,0.30883531,11348.0,472.8333333333333
10335,450.0,950.0,1.0,0.05,15.0,0.01,145.0,0.33670015,11966.0,498.5833333333333
10336,450.0,950.0,1.0,0.05,15.0,0.05,145.0,0.33670015,12183.0,507.625
10337,450.0,950.0,1.0,0.05,15.0,0.1,139.0,0.32276773,11605.0,483.5416666666667
10338,450.0,950.0,1.0,0.05,16.0,0.01,142.0,0.32973394,12184.0,507.6666666666667
10339,450.0,950.0,1.0,0.05,16.0,0.05,140.0,0.3250898,12657.0,527.375
10340,450.0,950.0,1.0,0.05,16.0,0.1,144.0,0.33437808,12039.0,501.625
10341,450.0,950.0,1.0,0.05,17.0,0.01,145.0,0.33670015,12347.0,514.4583333333334
10342,450.0,950.0,1.0,0.05,17.0,0.05,143.0,0.33205601,12239.0,509.9583333333333
10343,450.0,950.0,1.0,0.05,17.0,0.1,143.0,0.33205601,12062.0,502.5833333333333
10344,450.0,950.0,1.0,0.1,10.0,0.01,72.0,0.16718904,6169.0,257.0416666666667
10345,450.0,950.0,1.0,0.1,10.0,0.05,67.0,0.15557869,5561.0,231.70833333333334
10346,450.0,950.0,1.0,0.1,10.0,0.1,62.0,0.14396834,5439.0,226.625
10347,450.0,950.0,1.0,0.1,11.0,0.01,72.0,0.16718904,6402.0,266.75
10348,450.0,950.0,1.0,0.1,11.0,0.05,68.0,0.15790076,5477.0,228.20833333333334
10349,450.0,950.0,1.0,0.1,11.0,0.1,64.0,0.14861248,6126.0,255.25
10350,450.0,950.0,1.0,0.1,12.0,0.01,75.0,0.17415525,5864.0,244.33333333333334
10351,450.0,950.0,1.0,0.1,12.0,0.05,72.0,0.16718904,5905.0,246.04166666666666
10352,450.0,950.0,1.0,0.1,12.0,0.1,69.0,0.16022283,5428.0,226.16666666666666
10353,450.0,950.0,1.0,0.1,13.0,0.01,71.0,0.16486697,6130.0,255.41666666666666
10354,450.0,950.0,1.0,0.1,13.0,0.05,77.0,0.17879939,6100.0,254.16666666666666
10355,450.0,950.0,1.0,0.1,13.0,0.1,70.0,0.1625449,5826.0,242.75
10356,450.0,950.0,1.0,0.1,14.0,0.01,73.0,0.16951111,6532.0,272.1666666666667
10357,450.0,950.0,1.0,0.1,14.0,0.05,75.0,0.17415525,6013.0,250.54166666666666
10358,450.0,950.0,1.0,0.1,14.0,0.1,70.0,0.1625449,6190.0,257.9166666666667
10359,450.0,950.0,1.0,0.1,15.0,0.01,69.0,0.16022283,6779.0,282.4583333333333
10360,450.0,950.0,1.0,0.1,15.0,0.05,71.0,0.16486697,6253.0,260.5416666666667
10361,450.0,950.0,1.0,0.1,15.0,0.1,74.0,0.17183318,5661.0,235.875
10362,450.0,950.0,1.0,0.1,16.0,0.01,74.0,0.17183318,6116.0,254.83333333333334
10363,450.0,950.0,1.0,0.1,16.0,0.05,73.0,0.16951111,6202.0,258.4166666666667
10364,450.0,950.0,1.0,0.1,16.0,0.1,75.0,0.17415525,6144.0,256.0
10365,450.0,950.0,1.0,0.1,17.0,0.01,75.0,0.17415525,5787.0,241.125
10366,450.0,950.0,1.0,0.1,17.0,0.05,78.0,0.18112146,5887.0,245.29166666666666
10367,450.0,950.0,1.0,0.1,17.0,0.1,76.0,0.17647732,5937.0,247.375
10368,500.0,100.0,1.0,0.01,10.0,0.01,581.0,1.34912267,47626.0,1984.4166666666667
10369,500.0,100.0,1.0,0.01,10.0,0.05,386.0,0.89631902,31508.0,1312.8333333333333
10370,500.0,100.0,1.0,0.01,10.0,0.1,267.0,0.61999269,21920.0,913.3333333333334
10371,500.0,100.0,1.0,0.01,11.0,0.01,598.0,1.38859786,48735.0,2030.625
10372,500.0,100.0,1.0,0.01,11.0,0.05,411.0,0.95437077,34920.0,1455.0
10373,500.0,100.0,1.0,0.01,11.0,0.1,299.0,0.69429893,24576.0,1024.0
10374,500.0,100.0,1.0,0.01,12.0,0.01,610.0,1.4164627,50094.0,2087.25
10375,500.0,100.0,1.0,0.01,12.0,0.05,451.0,1.04725357,38242.0,1593.4166666666667
10376,500.0,100.0,1.0,0.01,12.0,0.1,346.0,0.80343622,27490.0,1145.4166666666667
10377,500.0,100.0,1.0,0.01,13.0,0.01,612.0,1.42110684,52920.0,2205.0
10378,500.0,100.0,1.0,0.01,13.0,0.05,498.0,1.15639086,42080.0,1753.3333333333333
10379,500.0,100.0,1.0,0.01,13.0,0.1,399.0,0.92650593,33430.0,1392.9166666666667
10380,500.0,100.0,1.0,0.01,14.0,0.01,644.0,1.49541308,53686.0,2236.9166666666665
10381,500.0,100.0,1.0,0.01,14.0,0.05,561.0,1.30268127,46135.0,1922.2916666666667
10382,500.0,100.0,1.0,0.01,14.0,0.1,477.0,1.10762739,40862.0,1702.5833333333333
10383,500.0,100.0,1.0,0.01,15.0,0.01,656.0,1.52327792,53891.0,2245.4583333333335
10384,500.0,100.0,1.0,0.01,15.0,0.05,619.0,1.43736133,52420.0,2184.1666666666665
10385,500.0,100.0,1.0,0.01,15.0,0.1,580.0,1.3468006,48199.0,2008.2916666666667
10386,500.0,100.0,1.0,0.01,16.0,0.01,657.0,1.52559999,56254.0,2343.9166666666665
10387,500.0,100.0,1.0,0.01,16.0,0.05,660.0,1.5325662,53874.0,2244.75
10388,500.0,100.0,1.0,0.01,16.0,0.1,655.0,1.52095585,54134.0,2255.5833333333335
10389,500.0,100.0,1.0,0.01,17.0,0.01,658.0,1.52792206,56054.0,2335.5833333333335
10390,500.0,100.0,1.0,0.01,17.0,0.05,658.0,1.52792206,55171.0,2298.7916666666665
10391,500.0,100.0,1.0,0.01,17.0,0.1,653.0,1.51631171,56469.0,2352.875
10392,500.0,100.0,1.0,0.05,10.0,0.01,131.0,0.30419117,10987.0,457.7916666666667
10393,500.0,100.0,1.0,0.05,10.0,0.05,118.0,0.27400426,8980.0,374.1666666666667
10394,500.0,100.0,1.0,0.05,10.0,0.1,101.0,0.23452907,8441.0,351.7083333333333
10395,500.0,100.0,1.0,0.05,11.0,0.01,123.0,0.28561461,11462.0,477.5833333333333
10396,500.0,100.0,1.0,0.05,11.0,0.05,119.0,0.27632633,9582.0,399.25
10397,500.0,100.0,1.0,0.05,11.0,0.1,103.0,0.23917321,8924.0,371.8333333333333
10398,500.0,100.0,1.0,0.05,12.0,0.01,132.0,0.30651324,10503.0,437.625
10399,500.0,100.0,1.0,0.05,12.0,0.05,119.0,0.27632633,10368.0,432.0
10400,500.0,100.0,1.0,0.05,12.0,0.1,109.0,0.25310563,9457.0,394.0416666666667
10401,500.0,100.0,1.0,0.05,13.0,0.01,125.0,0.29025875,11516.0,479.8333333333333
10402,500.0,100.0,1.0,0.05,13.0,0.05,123.0,0.28561461,10403.0,433.4583333333333
10403,500.0,100.0,1.0,0.05,13.0,0.1,116.0,0.26936012,10240.0,426.6666666666667
10404,500.0,100.0,1.0,0.05,14.0,0.01,137.0,0.31812359,10674.0,444.75
10405,500.0,100.0,1.0,0.05,14.0,0.05,126.0,0.29258082,10272.0,428.0
10406,500.0,100.0,1.0,0.05,14.0,0.1,125.0,0.29025875,9854.0,410.5833333333333
10407,500.0,100.0,1.0,0.05,15.0,0.01,132.0,0.30651324,10731.0,447.125
10408,500.0,100.0,1.0,0.05,15.0,0.05,131.0,0.30419117,10764.0,448.5
10409,500.0,100.0,1.0,0.05,15.0,0.1,130.0,0.3018691,11245.0,468.5416666666667
10410,500.0,100.0,1.0,0.05,16.0,0.01,140.0,0.3250898,11280.0,470.0
10411,500.0,100.0,1.0,0.05,16.0,0.05,128.0,0.29722496,11626.0,484.4166666666667
10412,500.0,100.0,1.0,0.05,16.0,0.1,134.0,0.31115738,10837.0,451.5416666666667
10413,500.0,100.0,1.0,0.05,17.0,0.01,138.0,0.32044566,10994.0,458.0833333333333
10414,500.0,100.0,1.0,0.05,17.0,0.05,132.0,0.30651324,11174.0,465.5833333333333
10415,500.0,100.0,1.0,0.05,17.0,0.1,133.0,0.30883531,11404.0,475.1666666666667
10416,500.0,100.0,1.0,0.1,10.0,0.01,66.0,0.15325662,5755.0,239.79166666666666
10417,500.0,100.0,1.0,0.1,10.0,0.05,60.0,0.1393242,5315.0,221.45833333333334
10418,500.0,100.0,1.0,0.1,10.0,0.1,58.0,0.13468006,5036.0,209.83333333333334
10419,500.0,100.0,1.0,0.1,11.0,0.01,68.0,0.15790076,5794.0,241.41666666666666
10420,500.0,100.0,1.0,0.1,11.0,0.05,65.0,0.15093455,5055.0,210.625
10421,500.0,100.0,1.0,0.1,11.0,0.1,59.0,0.13700213,4873.0,203.04166666666666
10422,500.0,100.0,1.0,0.1,12.0,0.01,63.0,0.14629041,6045.0,251.875
10423,500.0,100.0,1.0,0.1,12.0,0.05,64.0,0.14861248,5303.0,220.95833333333334
10424,500.0,100.0,1.0,0.1,12.0,0.1,63.0,0.14629041,5293.0,220.54166666666666
10425,500.0,100.0,1.0,0.1,13.0,0.01,68.0,0.15790076,5876.0,244.83333333333334
10426,500.0,100.0,1.0,0.1,13.0,0.05,69.0,0.16022283,5092.0,212.16666666666666
10427,500.0,100.0,1.0,0.1,13.0,0.1,62.0,0.14396834,5198.0,216.58333333333334
10428,500.0,100.0,1.0,0.1,14.0,0.01,66.0,0.15325662,5450.0,227.08333333333334
10429,500.0,100.0,1.0,0.1,14.0,0.05,70.0,0.1625449,5200.0,216.66666666666666
10430,500.0,100.0,1.0,0.1,14.0,0.1,64.0,0.14861248,5216.0,217.33333333333334
10431,500.0,100.0,1.0,0.1,15.0,0.01,67.0,0.15557869,5511.0,229.625
10432,500.0,100.0,1.0,0.1,15.0,0.05,67.0,0.15557869,5445.0,226.875
10433,500.0,100.0,1.0,0.1,15.0,0.1,64.0,0.14861248,5723.0,238.45833333333334
10434,500.0,100.0,1.0,0.1,16.0,0.01,67.0,0.15557869,5596.0,233.16666666666666
10435,500.0,100.0,1.0,0.1,16.0,0.05,66.0,0.15325662,5470.0,227.91666666666666
10436,500.0,100.0,1.0,0.1,16.0,0.1,73.0,0.16951111,5778.0,240.75
10437,500.0,100.0,1.0,0.1,17.0,0.01,66.0,0.15325662,5289.0,220.375
10438,500.0,100.0,1.0,0.1,17.0,0.05,64.0,0.14861248,5600.0,233.33333333333334
10439,500.0,100.0,1.0,0.1,17.0,0.1,72.0,0.16718904,5092.0,212.16666666666666
10440,500.0,150.0,1.0,0.01,10.0,0.01,593.0,1.37698751,49173.0,2048.875
10441,500.0,150.0,1.0,0.01,10.0,0.05,386.0,0.89631902,32136.0,1339.0
10442,500.0,150.0,1.0,0.01,10.0,0.1,274.0,0.63624718,22452.0,935.5
10443,500.0,150.0,1.0,0.01,11.0,0.01,606.0,1.40717442,51204.0,2133.5
10444,500.0,150.0,1.0,0.01,11.0,0.05,418.0,0.97062526,35815.0,1492.2916666666667
10445,500.0,150.0,1.0,0.01,11.0,0.1,307.0,0.71287549,25721.0,1071.7083333333333
10446,500.0,150.0,1.0,0.01,12.0,0.01,635.0,1.47451445,51158.0,2131.5833333333335
10447,500.0,150.0,1.0,0.01,12.0,0.05,469.0,1.08905083,37631.0,1567.9583333333333
10448,500.0,150.0,1.0,0.01,12.0,0.1,347.0,0.80575829,31099.0,1295.7916666666667
10449,500.0,150.0,1.0,0.01,13.0,0.01,638.0,1.48148066,53591.0,2232.9583333333335
10450,500.0,150.0,1.0,0.01,13.0,0.05,516.0,1.19818812,41871.0,1744.625
10451,500.0,150.0,1.0,0.01,13.0,0.1,412.0,0.95669284,33711.0,1404.625
10452,500.0,150.0,1.0,0.01,14.0,0.01,649.0,1.50702343,55234.0,2301.4166666666665
10453,500.0,150.0,1.0,0.01,14.0,0.05,577.0,1.33983439,46808.0,1950.3333333333333
10454,500.0,150.0,1.0,0.01,14.0,0.1,494.0,1.14710258,39965.0,1665.2083333333333
10455,500.0,150.0,1.0,0.01,15.0,0.01,666.0,1.54649862,55869.0,2327.875
10456,500.0,150.0,1.0,0.01,15.0,0.05,638.0,1.48148066,52360.0,2181.6666666666665
10457,500.0,150.0,1.0,0.01,15.0,0.1,593.0,1.37698751,48714.0,2029.75
10458,500.0,150.0,1.0,0.01,16.0,0.01,688.0,1.59758416,56465.0,2352.7083333333335
10459,500.0,150.0,1.0,0.01,16.0,0.05,665.0,1.54417655,55907.0,2329.4583333333335
10460,500.0,150.0,1.0,0.01,16.0,0.1,668.0,1.55114276,55062.0,2294.25
10461,500.0,150.0,1.0,0.01,17.0,0.01,672.0,1.56043104,57282.0,2386.75
10462,500.0,150.0,1.0,0.01,17.0,0.05,676.0,1.56971932,57120.0,2380.0
10463,500.0,150.0,1.0,0.01,17.0,0.1,684.0,1.58829588,57343.0,2389.2916666666665
10464,500.0,150.0,1.0,0.05,10.0,0.01,134.0,0.31115738,10438.0,434.9166666666667
10465,500.0,150.0,1.0,0.05,10.0,0.05,118.0,0.27400426,10314.0,429.75
10466,500.0,150.0,1.0,0.05,10.0,0.1,101.0,0.23452907,9074.0,378.0833333333333
10467,500.0,150.0,1.0,0.05,11.0,0.01,133.0,0.30883531,10797.0,449.875
10468,500.0,150.0,1.0,0.05,11.0,0.05,125.0,0.29025875,9667.0,402.7916666666667
10469,500.0,150.0,1.0,0.05,11.0,0.1,110.0,0.2554277,9080.0,378.3333333333333
10470,500.0,150.0,1.0,0.05,12.0,0.01,131.0,0.30419117,11095.0,462.2916666666667
10471,500.0,150.0,1.0,0.05,12.0,0.05,126.0,0.29258082,10590.0,441.25
10472,500.0,150.0,1.0,0.05,12.0,0.1,113.0,0.26239391,9879.0,411.625
10473,500.0,150.0,1.0,0.05,13.0,0.01,131.0,0.30419117,11243.0,468.4583333333333
10474,500.0,150.0,1.0,0.05,13.0,0.05,131.0,0.30419117,10426.0,434.4166666666667
10475,500.0,150.0,1.0,0.05,13.0,0.1,122.0,0.28329254,10017.0,417.375
10476,500.0,150.0,1.0,0.05,14.0,0.01,133.0,0.30883531,11453.0,477.2083333333333
10477,500.0,150.0,1.0,0.05,14.0,0.05,133.0,0.30883531,10754.0,448.0833333333333
10478,500.0,150.0,1.0,0.05,14.0,0.1,125.0,0.29025875,10670.0,444.5833333333333
10479,500.0,150.0,1.0,0.05,15.0,0.01,141.0,0.32741187,10978.0,457.4166666666667
10480,500.0,150.0,1.0,0.05,15.0,0.05,134.0,0.31115738,10987.0,457.7916666666667
10481,500.0,150.0,1.0,0.05,15.0,0.1,136.0,0.31580152,10880.0,453.3333333333333
10482,500.0,150.0,1.0,0.05,16.0,0.01,136.0,0.31580152,10500.0,437.5
10483,500.0,150.0,1.0,0.05,16.0,0.05,139.0,0.32276773,11063.0,460.9583333333333
10484,500.0,150.0,1.0,0.05,16.0,0.1,139.0,0.32276773,10628.0,442.8333333333333
10485,500.0,150.0,1.0,0.05,17.0,0.01,135.0,0.31347945,11348.0,472.8333333333333
10486,500.0,150.0,1.0,0.05,17.0,0.05,134.0,0.31115738,11514.0,479.75
10487,500.0,150.0,1.0,0.05,17.0,0.1,131.0,0.30419117,11676.0,486.5
10488,500.0,150.0,1.0,0.1,10.0,0.01,67.0,0.15557869,4955.0,206.45833333333334
10489,500.0,150.0,1.0,0.1,10.0,0.05,62.0,0.14396834,5242.0,218.41666666666666
10490,500.0,150.0,1.0,0.1,10.0,0.1,62.0,0.14396834,4521.0,188.375
10491,500.0,150.0,1.0,0.1,11.0,0.01,68.0,0.15790076,6151.0,256.2916666666667
10492,500.0,150.0,1.0,0.1,11.0,0.05,65.0,0.15093455,4931.0,205.45833333333334
10493,500.0,150.0,1.0,0.1,11.0,0.1,63.0,0.14629041,5337.0,222.375
10494,500.0,150.0,1.0,0.1,12.0,0.01,67.0,0.15557869,5982.0,249.25
10495,500.0,150.0,1.0,0.1,12.0,0.05,65.0,0.15093455,5720.0,238.33333333333334
10496,500.0,150.0,1.0,0.1,12.0,0.1,66.0,0.15325662,5142.0,214.25
10497,500.0,150.0,1.0,0.1,13.0,0.01,70.0,0.1625449,5882.0,245.08333333333334
10498,500.0,150.0,1.0,0.1,13.0,0.05,64.0,0.14861248,6006.0,250.25
10499,500.0,150.0,1.0,0.1,13.0,0.1,68.0,0.15790076,5536.0,230.66666666666666
10500,500.0,150.0,1.0,0.1,14.0,0.01,68.0,0.15790076,5615.0,233.95833333333334
10501,500.0,150.0,1.0,0.1,14.0,0.05,67.0,0.15557869,5424.0,226.0
10502,500.0,150.0,1.0,0.1,14.0,0.1,69.0,0.16022283,5470.0,227.91666666666666
10503,500.0,150.0,1.0,0.1,15.0,0.01,72.0,0.16718904,5874.0,244.75
10504,500.0,150.0,1.0,0.1,15.0,0.05,71.0,0.16486697,5225.0,217.70833333333334
10505,500.0,150.0,1.0,0.1,15.0,0.1,62.0,0.14396834,5607.0,233.625
10506,500.0,150.0,1.0,0.1,16.0,0.01,69.0,0.16022283,5904.0,246.0
10507,500.0,150.0,1.0,0.1,16.0,0.05,72.0,0.16718904,5276.0,219.83333333333334
10508,500.0,150.0,1.0,0.1,16.0,0.1,72.0,0.16718904,5298.0,220.75
10509,500.0,150.0,1.0,0.1,17.0,0.01,68.0,0.15790076,6010.0,250.41666666666666
10510,500.0,150.0,1.0,0.1,17.0,0.05,67.0,0.15557869,5923.0,246.79166666666666
10511,500.0,150.0,1.0,0.1,17.0,0.1,69.0,0.16022283,5862.0,244.25
10512,500.0,200.0,1.0,0.01,10.0,0.01,602.0,1.39788614,50770.0,2115.4166666666665
10513,500.0,200.0,1.0,0.01,10.0,0.05,395.0,0.91721765,33508.0,1396.1666666666667
10514,500.0,200.0,1.0,0.01,10.0,0.1,277.0,0.64321339,22372.0,932.1666666666666
10515,500.0,200.0,1.0,0.01,11.0,0.01,613.0,1.42342891,51476.0,2144.8333333333335
10516,500.0,200.0,1.0,0.01,11.0,0.05,432.0,1.00313424,35113.0,1463.0416666666667
10517,500.0,200.0,1.0,0.01,11.0,0.1,313.0,0.72680791,26373.0,1098.875
10518,500.0,200.0,1.0,0.01,12.0,0.01,625.0,1.45129375,53944.0,2247.6666666666665
10519,500.0,200.0,1.0,0.01,12.0,0.05,473.0,1.09833911,39301.0,1637.5416666666667
10520,500.0,200.0,1.0,0.01,12.0,0.1,351.0,0.81504657,30878.0,1286.5833333333333
