,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,hours,days
2727,90,90,1,0.1,0.1,0.1,13672,31.74734104,13672,569.6666667
2728,90,95,1,0.01,0.01,0.01,13800,32.044566,13800,575
2729,90,95,1,0.01,0.01,0.1,13800,32.044566,13800,575
2730,90,95,1,0.01,0.1,0.01,13800,32.044566,13800,575
2731,90,95,1,0.01,0.1,0.1,13800,32.044566,13800,575
2732,90,95,1,0.1,0.01,0.01,13800,32.044566,13800,575
2733,90,95,1,0.1,0.01,0.1,13800,32.044566,13800,575
2734,90,95,1,0.1,0.1,0.01,13800,32.044566,13800,575
2735,90,95,1,0.1,0.1,0.1,13800,32.044566,13800,575
2736,95,5,1,0.01,0.01,0.01,10602,24.61858614,10602,441.75
2737,95,5,1,0.01,0.01,0.1,10602,24.61858614,10602,441.75
2738,95,5,1,0.01,0.1,0.01,10602,24.61858614,10602,441.75
2739,95,5,1,0.01,0.1,0.1,10602,24.61858614,10602,441.75
2740,95,5,1,0.1,0.01,0.01,10602,24.61858614,10602,441.75
2741,95,5,1,0.1,0.01,0.1,10602,24.61858614,10602,441.75
2742,95,5,1,0.1,0.1,0.01,10602,24.61858614,10602,441.75
2743,95,5,1,0.1,0.1,0.1,10602,24.61858614,10602,441.75
2744,95,10,1,0.01,0.01,0.01,11058,25.67745006,11058,460.75
2745,95,10,1,0.01,0.01,0.1,11058,25.67745006,11058,460.75
2746,95,10,1,0.01,0.1,0.01,11058,25.67745006,11058,460.75
2747,95,10,1,0.01,0.1,0.1,11058,25.67745006,11058,460.75
2748,95,10,1,0.1,0.01,0.01,11058,25.67745006,11058,460.75
2749,95,10,1,0.1,0.01,0.1,11058,25.67745006,11058,460.75
2750,95,10,1,0.1,0.1,0.01,11058,25.67745006,11058,460.75
2751,95,10,1,0.1,0.1,0.1,11058,25.67745006,11058,460.75
2752,95,15,1,0.01,0.01,0.01,11408,26.49017456,11408,475.3333333
2753,95,15,1,0.01,0.01,0.1,11408,26.49017456,11408,475.3333333
2754,95,15,1,0.01,0.1,0.01,11408,26.49017456,11408,475.3333333
2755,95,15,1,0.01,0.1,0.1,11408,26.49017456,11408,475.3333333
2756,95,15,1,0.1,0.01,0.01,11408,26.49017456,11408,475.3333333
2757,95,15,1,0.1,0.01,0.1,11408,26.49017456,11408,475.3333333
2758,95,15,1,0.1,0.1,0.01,11408,26.49017456,11408,475.3333333
2759,95,15,1,0.1,0.1,0.1,11408,26.49017456,11408,475.3333333
2760,95,20,1,0.01,0.01,0.01,11703,27.17518521,11703,487.625
2761,95,20,1,0.01,0.01,0.1,11703,27.17518521,11703,487.625
2762,95,20,1,0.01,0.1,0.01,11703,27.17518521,11703,487.625
2763,95,20,1,0.01,0.1,0.1,11703,27.17518521,11703,487.625
2764,95,20,1,0.1,0.01,0.01,11703,27.17518521,11703,487.625
2765,95,20,1,0.1,0.01,0.1,11703,27.17518521,11703,487.625
2766,95,20,1,0.1,0.1,0.01,11703,27.17518521,11703,487.625
2767,95,20,1,0.1,0.1,0.1,11703,27.17518521,11703,487.625
2768,95,25,1,0.01,0.01,0.01,11963,27.77892341,11963,498.4583333
2769,95,25,1,0.01,0.01,0.1,11963,27.77892341,11963,498.4583333
2770,95,25,1,0.01,0.1,0.01,11963,27.77892341,11963,498.4583333
2771,95,25,1,0.01,0.1,0.1,11963,27.77892341,11963,498.4583333
2772,95,25,1,0.1,0.01,0.01,11963,27.77892341,11963,498.4583333
2773,95,25,1,0.1,0.01,0.1,11963,27.77892341,11963,498.4583333
2774,95,25,1,0.1,0.1,0.01,11963,27.77892341,11963,498.4583333
2775,95,25,1,0.1,0.1,0.1,11963,27.77892341,11963,498.4583333
2776,95,30,1,0.01,0.01,0.01,12198,28.32460986,12198,508.25
2777,95,30,1,0.01,0.01,0.1,12198,28.32460986,12198,508.25
2778,95,30,1,0.01,0.1,0.01,12198,28.32460986,12198,508.25
2779,95,30,1,0.01,0.1,0.1,12198,28.32460986,12198,508.25
2780,95,30,1,0.1,0.01,0.01,12198,28.32460986,12198,508.25
2781,95,30,1,0.1,0.01,0.1,12198,28.32460986,12198,508.25
2782,95,30,1,0.1,0.1,0.01,12198,28.32460986,12198,508.25
2783,95,30,1,0.1,0.1,0.1,12198,28.32460986,12198,508.25
2784,95,35,1,0.01,0.01,0.01,12414,28.82617698,12414,517.25
2785,95,35,1,0.01,0.01,0.1,12414,28.82617698,12414,517.25
2786,95,35,1,0.01,0.1,0.01,12414,28.82617698,12414,517.25
2787,95,35,1,0.01,0.1,0.1,12414,28.82617698,12414,517.25
2788,95,35,1,0.1,0.01,0.01,12414,28.82617698,12414,517.25
2789,95,35,1,0.1,0.01,0.1,12414,28.82617698,12414,517.25
2790,95,35,1,0.1,0.1,0.01,12414,28.82617698,12414,517.25
2791,95,35,1,0.1,0.1,0.1,12414,28.82617698,12414,517.25
2792,95,40,1,0.01,0.01,0.01,12615,29.29291305,12615,525.625
2793,95,40,1,0.01,0.01,0.1,12615,29.29291305,12615,525.625
2794,95,40,1,0.01,0.1,0.01,12615,29.29291305,12615,525.625
2795,95,40,1,0.01,0.1,0.1,12615,29.29291305,12615,525.625
2796,95,40,1,0.1,0.01,0.01,12615,29.29291305,12615,525.625
2797,95,40,1,0.1,0.01,0.1,12615,29.29291305,12615,525.625
2798,95,40,1,0.1,0.1,0.01,12615,29.29291305,12615,525.625
2799,95,40,1,0.1,0.1,0.1,12615,29.29291305,12615,525.625
2800,95,45,1,0.01,0.01,0.01,12804,29.73178428,12804,533.5
2801,95,45,1,0.01,0.01,0.1,12804,29.73178428,12804,533.5
2802,95,45,1,0.01,0.1,0.01,12804,29.73178428,12804,533.5
2803,95,45,1,0.01,0.1,0.1,12804,29.73178428,12804,533.5
2804,95,45,1,0.1,0.01,0.01,12804,29.73178428,12804,533.5
2805,95,45,1,0.1,0.01,0.1,12804,29.73178428,12804,533.5
2806,95,45,1,0.1,0.1,0.01,12804,29.73178428,12804,533.5
2807,95,45,1,0.1,0.1,0.1,12804,29.73178428,12804,533.5
2808,95,50,1,0.01,0.01,0.01,12983,30.14743481,12983,540.9583333
2809,95,50,1,0.01,0.01,0.1,12983,30.14743481,12983,540.9583333
2810,95,50,1,0.01,0.1,0.01,12983,30.14743481,12983,540.9583333
2811,95,50,1,0.01,0.1,0.1,12983,30.14743481,12983,540.9583333
2812,95,50,1,0.1,0.01,0.01,12983,30.14743481,12983,540.9583333
2813,95,50,1,0.1,0.01,0.1,12983,30.14743481,12983,540.9583333
2814,95,50,1,0.1,0.1,0.01,12983,30.14743481,12983,540.9583333
2815,95,50,1,0.1,0.1,0.1,12983,30.14743481,12983,540.9583333
2816,95,55,1,0.01,0.01,0.01,13153,30.54218671,13153,548.0416667
2817,95,55,1,0.01,0.01,0.1,13153,30.54218671,13153,548.0416667
2818,95,55,1,0.01,0.1,0.01,13153,30.54218671,13153,548.0416667
2819,95,55,1,0.01,0.1,0.1,13153,30.54218671,13153,548.0416667
2820,95,55,1,0.1,0.01,0.01,13153,30.54218671,13153,548.0416667
2821,95,55,1,0.1,0.01,0.1,13153,30.54218671,13153,548.0416667
2822,95,55,1,0.1,0.1,0.01,13153,30.54218671,13153,548.0416667
2823,95,55,1,0.1,0.1,0.1,13153,30.54218671,13153,548.0416667
2824,95,60,1,0.01,0.01,0.01,13315,30.91836205,13315,554.7916667
2825,95,60,1,0.01,0.01,0.1,13315,30.91836205,13315,554.7916667
2826,95,60,1,0.01,0.1,0.01,13315,30.91836205,13315,554.7916667
2827,95,60,1,0.01,0.1,0.1,13315,30.91836205,13315,554.7916667
2828,95,60,1,0.1,0.01,0.01,13315,30.91836205,13315,554.7916667
2829,95,60,1,0.1,0.01,0.1,13315,30.91836205,13315,554.7916667
2830,95,60,1,0.1,0.1,0.01,13315,30.91836205,13315,554.7916667
2831,95,60,1,0.1,0.1,0.1,13315,30.91836205,13315,554.7916667
2832,95,65,1,0.01,0.01,0.01,13471,31.28060497,13471,561.2916667
2833,95,65,1,0.01,0.01,0.1,13471,31.28060497,13471,561.2916667
2834,95,65,1,0.01,0.1,0.01,13471,31.28060497,13471,561.2916667
2835,95,65,1,0.01,0.1,0.1,13471,31.28060497,13471,561.2916667
2836,95,65,1,0.1,0.01,0.01,13471,31.28060497,13471,561.2916667
2837,95,65,1,0.1,0.01,0.1,13471,31.28060497,13471,561.2916667
2838,95,65,1,0.1,0.1,0.01,13471,31.28060497,13471,561.2916667
2839,95,65,1,0.1,0.1,0.1,13471,31.28060497,13471,561.2916667
2840,95,70,1,0.01,0.01,0.01,13621,31.62891547,13621,567.5416667
2841,95,70,1,0.01,0.01,0.1,13621,31.62891547,13621,567.5416667
2842,95,70,1,0.01,0.1,0.01,13621,31.62891547,13621,567.5416667
2843,95,70,1,0.01,0.1,0.1,13621,31.62891547,13621,567.5416667
2844,95,70,1,0.1,0.01,0.01,13621,31.62891547,13621,567.5416667
2845,95,70,1,0.1,0.01,0.1,13621,31.62891547,13621,567.5416667
2846,95,70,1,0.1,0.1,0.01,13621,31.62891547,13621,567.5416667
2847,95,70,1,0.1,0.1,0.1,13621,31.62891547,13621,567.5416667
2848,95,75,1,0.01,0.01,0.01,13765,31.96329355,13765,573.5416667
2849,95,75,1,0.01,0.01,0.1,13765,31.96329355,13765,573.5416667
2850,95,75,1,0.01,0.1,0.01,13765,31.96329355,13765,573.5416667
2851,95,75,1,0.01,0.1,0.1,13765,31.96329355,13765,573.5416667
2852,95,75,1,0.1,0.01,0.01,13765,31.96329355,13765,573.5416667
2853,95,75,1,0.1,0.01,0.1,13765,31.96329355,13765,573.5416667
2854,95,75,1,0.1,0.1,0.01,13765,31.96329355,13765,573.5416667
2855,95,75,1,0.1,0.1,0.1,13765,31.96329355,13765,573.5416667
2856,95,80,1,0.01,0.01,0.01,13905,32.28838335,13905,579.375
2857,95,80,1,0.01,0.01,0.1,13905,32.28838335,13905,579.375
2858,95,80,1,0.01,0.1,0.01,13905,32.28838335,13905,579.375
2859,95,80,1,0.01,0.1,0.1,13905,32.28838335,13905,579.375
2860,95,80,1,0.1,0.01,0.01,13905,32.28838335,13905,579.375
2861,95,80,1,0.1,0.01,0.1,13905,32.28838335,13905,579.375
2862,95,80,1,0.1,0.1,0.01,13905,32.28838335,13905,579.375
2863,95,80,1,0.1,0.1,0.1,13905,32.28838335,13905,579.375
2864,95,85,1,0.01,0.01,0.01,14041,32.60418487,14041,585.0416667
2865,95,85,1,0.01,0.01,0.1,14041,32.60418487,14041,585.0416667
2866,95,85,1,0.01,0.1,0.01,14041,32.60418487,14041,585.0416667
2867,95,85,1,0.01,0.1,0.1,14041,32.60418487,14041,585.0416667
2868,95,85,1,0.1,0.01,0.01,14041,32.60418487,14041,585.0416667
2869,95,85,1,0.1,0.01,0.1,14041,32.60418487,14041,585.0416667
2870,95,85,1,0.1,0.1,0.01,14041,32.60418487,14041,585.0416667
2871,95,85,1,0.1,0.1,0.1,14041,32.60418487,14041,585.0416667
2872,95,90,1,0.01,0.01,0.01,14172,32.90837604,14172,590.5
2873,95,90,1,0.01,0.01,0.1,14172,32.90837604,14172,590.5
2874,95,90,1,0.01,0.1,0.01,14172,32.90837604,14172,590.5
2875,95,90,1,0.01,0.1,0.1,14172,32.90837604,14172,590.5
2876,95,90,1,0.1,0.01,0.01,14172,32.90837604,14172,590.5
2877,95,90,1,0.1,0.01,0.1,14172,32.90837604,14172,590.5
2878,95,90,1,0.1,0.1,0.01,14172,32.90837604,14172,590.5
2879,95,90,1,0.1,0.1,0.1,14172,32.90837604,14172,590.5
2880,95,95,1,0.01,0.01,0.01,14300,33.205601,14300,595.8333333
2881,95,95,1,0.01,0.01,0.1,14300,33.205601,14300,595.8333333
2882,95,95,1,0.01,0.1,0.01,14300,33.205601,14300,595.8333333
2883,95,95,1,0.01,0.1,0.1,14300,33.205601,14300,595.8333333
2884,95,95,1,0.1,0.01,0.01,14300,33.205601,14300,595.8333333
2885,95,95,1,0.1,0.01,0.1,14300,33.205601,14300,595.8333333
2886,95,95,1,0.1,0.1,0.01,14300,33.205601,14300,595.8333333
2887,95,95,1,0.1,0.1,0.1,14300,33.205601,14300,595.8333333
